transformer_id,location,voltage,current,frequency,power_mw,temperature,status,phase,timestamp
TRF-0002,Riyadh-East,229.95,328.78,59.95,75.6,36.0,NORMAL,C,05/25/2026 00:58:57
TRF-0003,Jeddah-Main,227.6,449.02,60.08,102.2,36.7,NORMAL,B,2026-05-25 00:58:57
TRF-0004,Jeddah-Industrial,230.99,175.94,59.86,40.64,44.1,NORMAL,C,20260525T005857
TRF-0005,Dammam-Central,220.82,157.66,59.91,34.81,33.5,NORMAL,B,2026/05/25 00:58:57
TRF-0006,Dammam-Port,235.73,173.81,48.64,40.97,40.2,FREQ_DRIFT,C,2026/05/25 00:58:57
TRF-0007,Mecca-Haram,233.75,166.88,60.14,39.01,57.0,NORMAL,B,2026/05/25 00:58:57
TRF-0008,Medina-Central,234.43,478.62,59.93,112.2,63.1,NORMAL,A,05/25/2026 00:58:57
TRF-0008,Medina-Central,234.43,478.62,59.93,112.2,63.1,NORMAL,A,05/25/2026 00:58:57
TRF-0009,Abha-City,239.5,131.23,60.05,31.43,36.6,NORMAL,C,05/25/2026 00:58:57
TRF-0010,Tabuk-Center,231.37,183.88,60.1,42.54,38.9,NORMAL,B,25-05-2026 00:58
TRF-0001,Riyadh-North,225.17,371.21,60.0,83.59,50.0,NORMAL,C,05/25/2026 00:58:57
TRF-0002,Riyadh-East,235.85,363.17,59.85,85.65,42.9,NORMAL,A,2026/05/25 00:58:57
TRF-0003,Jeddah-Main,223.82,275.22,60.09,61.6,56.9,NORMAL,C,2026-05-25 00:58:57
TRF-0005,Dammam-Central,229.13,116.72,,26.74,55.1,NORMAL,B,2026/05/25 00:58:57
TRF-0006,Dammam-Port,222.0,185.27,59.91,41.13,64.1,NORMAL,A,25-05-2026 00:58
TRF-0007,Mecca-Haram,224.96,110.95,60.0,24.96,41.6,NORMAL,A,2026-05-25 00:58:57
TRF-0008,Medina-Central,220.36,364.5,60.03,80.32,56.6,NORMAL,A,05/25/2026 00:58:57
TRF-0009,Abha-City,227.11,450.28,60.03,102.26,37.2,NORMAL,B,2026/05/25 00:58:57
TRF-0010,Tabuk-Center,235.21,135.81,60.18,31.94,46.1,NORMAL,A,2026/05/25 00:58:57
TRF-0001,Riyadh-North,223.63,488.97,59.86,109.35,53.9,NORMAL,A,25-05-2026 00:58
TRF-0003,Jeddah-Main,232.94,394.03,59.91,91.79,53.7,NORMAL,A,05/25/2026 00:58:57
TRF-0004,Jeddah-Industrial,227.14,167.61,59.98,38.07,42.0,NORMAL,B,2026-05-25 00:58:57
TRF-0005,Dammam-Central,235.68,441.17,59.91,103.97,36.7,NORMAL,A,25-05-2026 00:58
TRF-0006,Dammam-Port,220.96,320.67,59.88,70.86,38.9,NORMAL,C,2026-05-25 00:58:57
TRF-0007,Mecca-Haram,234.19,318.44,59.95,74.58,38.2,NORMAL,A,2026-05-25 00:58:57
TRF-0008,Medina-Central,234.52,369.08,60.12,86.56,41.3,NORMAL,A,25-05-2026 00:58
TRF-0009,Abha-City,230.11,295.68,59.99,68.04,46.0,NORMAL,C,20260525T005857
TRF-0010,Tabuk-Center,235.83,467.47,60.13,110.24,46.0,NORMAL,B,2026/05/25 00:58:57
TRF-0001,Riyadh-North,239.15,271.62,60.04,64.96,64.3,NORMAL,A,2026-05-25 00:58:57
TRF-0003,Jeddah-Main,224.01,201.14,59.84,45.06,31.8,NORMAL,A,20260525T005857
TRF-0004,Jeddah-Industrial,234.61,166.5,59.97,39.06,45.0,NORMAL,B,2026/05/25 00:58:57
TRF-0005,Dammam-Central,235.77,167.33,59.99,39.45,33.2,NORMAL,A,05/25/2026 00:58:57
TRF-0006,Dammam-Port,228.15,235.28,59.95,53.68,62.4,NORMAL,B,2026/05/25 00:58:57
TRF-0007,Mecca-Haram,237.25,298.46,59.93,70.81,33.3,NORMAL,A,25-05-2026 00:58
TRF-0008,Medina-Central,238.63,0.0,59.92,0.0,38.8,OUTAGE,A,2026-05-25 00:58:57
TRF-0009,Abha-City,237.02,121.53,59.99,28.81,35.1,NORMAL,A,20260525T005857
TRF-0010,Tabuk-Center,221.32,270.04,60.18,59.77,50.9,NORMAL,C,05/25/2026 00:58:57
TRF-0001,Riyadh-North,230.85,0.0,59.86,0.0,52.5,OUTAGE,A,25-05-2026 00:58
TRF-0002,Riyadh-East,222.1,368.95,46.59,81.94,38.3,FREQ_DRIFT,B,05/25/2026 00:58:57
TRF-0003,Jeddah-Main,220.81,398.15,60.01,87.92,62.4,NORMAL,C,2026/05/25 00:58:57
TRF-0004,Jeddah-Industrial,224.56,238.58,59.85,53.58,51.9,NORMAL,C,2026-05-25 00:58:57
TRF-0005,Dammam-Central,232.1,135.05,59.8,31.35,46.0,NORMAL,B,05/25/2026 00:58:57
TRF-0006,Dammam-Port,234.12,245.91,59.89,57.57,30.3,NORMAL,A,2026-05-25 00:58:57
TRF-0007,Mecca-Haram,235.37,183.24,59.94,43.13,56.6,NORMAL,B,05/25/2026 00:58:57
TRF-0008,Medina-Central,232.37,212.74,59.94,49.43,50.2,NORMAL,A,2026/05/25 00:58:57
TRF-0009,Abha-City,233.43,312.69,59.93,72.99,51.4,NORMAL,C,05/25/2026 00:58:57
TRF-0010,Tabuk-Center,236.55,427.5,59.81,101.13,32.1,NORMAL,C,25-05-2026 00:58
TRF-0001,Riyadh-North,221.73,496.81,59.99,110.16,49.9,NORMAL,C,05/25/2026 00:58:57
TRF-0002,Riyadh-East,234.41,247.59,60.08,58.04,52.7,NORMAL,C,05/25/2026 00:58:57
TRF-0003,Jeddah-Main,230.53,412.13,59.93,95.01,47.9,NORMAL,B,2026/05/25 00:58:57
TRF-0004,Jeddah-Industrial,220.28,301.03,60.19,66.31,42.5,NORMAL,B,20260525T005857
TRF-0005,Dammam-Central,224.0,200.89,60.1,45.0,33.0,NORMAL,C,25-05-2026 00:58
TRF-0006,Dammam-Port,222.26,488.48,59.89,108.57,38.6,NORMAL,B,2026-05-25 00:58:57
TRF-0007,Mecca-Haram,224.31,122.76,60.09,27.54,54.2,NORMAL,B,20260525T005857
TRF-0008,Medina-Central,232.16,192.67,59.92,44.73,41.7,NORMAL,C,05/25/2026 00:58:57
TRF-0009,Abha-City,233.02,203.57,59.95,47.44,32.3,NORMAL,B,20260525T005857
TRF-0010,Tabuk-Center,226.66,458.21,60.05,103.86,35.1,NORMAL,C,20260525T005857
TRF-0001,Riyadh-North,221.47,425.34,60.11,94.2,34.7,NORMAL,A,2026/05/25 00:58:57
TRF-0002,Riyadh-East,235.06,202.02,59.83,47.49,39.8,NORMAL,A,05/25/2026 00:58:57
TRF-0003,Jeddah-Main,227.51,413.73,60.09,94.13,47.8,NORMAL,B,05/25/2026 00:58:57
TRF-0004,Jeddah-Industrial,231.34,438.52,60.06,101.45,44.2,NORMAL,B,25-05-2026 00:58
TRF-0005,Dammam-Central,228.05,214.39,59.85,48.89,33.5,NORMAL,A,25-05-2026 00:58
TRF-0007,Mecca-Haram,229.73,380.96,60.17,87.52,46.2,NORMAL,A,25-05-2026 00:58
TRF-0008,Medina-Central,239.16,382.05,59.95,91.37,46.1,NORMAL,B,25-05-2026 00:58
TRF-0009,Abha-City,-230,171.05,59.91,40.54,52.6,NORMAL,C,05/25/2026 00:58:57
TRF-0010,Tabuk-Center,228.52,116.65,59.9,26.66,48.8,NORMAL,A,20260525T005857
TRF-0001,Riyadh-North,228.77,174.74,60.03,39.98,44.7,NORMAL,C,2026-05-25 00:58:57
TRF-0002,Riyadh-East,237.64,300.11,60.1,71.32,52.1,NORMAL,B,20260525T005857
TRF-0003,Jeddah-Main,223.35,104.74,59.8,23.39,32.1,NORMAL,B,2026-05-25 00:58:57
TRF-0004,Jeddah-Industrial,229.14,396.17,60.15,90.78,49.9,NORMAL,C,05/25/2026 00:58:57
TRF-0005,Dammam-Central,231.97,337.25,60.13,78.23,33.7,NORMAL,A,20260525T005857
TRF-0006,Dammam-Port,237.0,445.73,59.81,105.64,34.8,NORMAL,B,05/25/2026 00:58:57
TRF-0007,Mecca-Haram,238.25,472.75,63.58,112.63,59.6,FREQ_DRIFT,B,25-05-2026 00:58
TRF-0008,Medina-Central,230.86,425.2,60.09,98.16,63.7,NORMAL,B,20260525T005857
TRF-0009,Abha-City,221.99,293.13,59.84,65.07,59.2,NORMAL,B,2026/05/25 00:58:57
TRF-0010,Tabuk-Center,231.52,227.17,59.98,52.59,36.8,NORMAL,C,20260525T005857
TRF-0001,Riyadh-North,228.7,384.91,60.19,88.03,50.1,NORMAL,C,20260525T005857
TRF-0002,Riyadh-East,226.19,383.36,59.8,86.71,37.4,NORMAL,B,25-05-2026 00:58
TRF-0003,Jeddah-Main,236.13,368.81,59.99,87.09,59.7,NORMAL,C,2026/05/25 00:58:57
TRF-0004,Jeddah-Industrial,221.11,117.8,60.15,26.05,50.7,NORMAL,A,2026/05/25 00:58:57
TRF-0005,Dammam-Central,233.55,176.04,59.99,41.11,32.3,NORMAL,A,20260525T005857
TRF-0006,Dammam-Port,228.73,134.61,60.17,30.79,51.3,NORMAL,A,2026/05/25 00:58:57
TRF-0007,Mecca-Haram,221.8,147.03,59.81,32.61,33.2,NORMAL,B,20260525T005857
TRF-0008,Medina-Central,234.08,470.01,60.18,110.02,45.9,NORMAL,B,20260525T005857
TRF-0009,Abha-City,232.41,384.14,59.8,89.28,50.9,NORMAL,B,2026/05/25 00:58:57
TRF-0010,Tabuk-Center,236.69,317.33,60.09,75.11,57.0,NORMAL,C,2026-05-25 00:58:57
TRF-0001,Riyadh-North,235.94,292.7,60.03,69.06,64.1,NORMAL,C,20260525T005857
TRF-0002,Riyadh-East,235.69,460.77,60.14,108.6,45.4,NORMAL,A,2026-05-25 00:58:57
TRF-0003,Jeddah-Main,233.11,416.43,60.13,97.07,62.7,NORMAL,A,2026/05/25 00:58:57
TRF-0004,Jeddah-Industrial,227.27,189.88,60.07,43.15,54.1,NORMAL,B,2026/05/25 00:58:57
TRF-0005,Dammam-Central,222.66,420.59,59.92,93.65,34.7,NORMAL,B,25-05-2026 00:58
TRF-0006,Dammam-Port,237.97,276.57,60.17,65.82,47.5,NORMAL,C,25-05-2026 00:58
TRF-0007,Mecca-Haram,234.32,209.23,59.92,49.03,59.4,NORMAL,C,25-05-2026 00:58
TRF-0008,Medina-Central,225.07,115.49,59.99,25.99,41.2,NORMAL,A,2026-05-25 00:58:57
TRF-0008,Medina-Central,225.07,115.49,59.99,25.99,41.2,NORMAL,A,2026-05-25 00:58:57
TRF-0009,Abha-City,239.97,320.26,59.88,76.85,38.7,NORMAL,A,2026-05-25 00:58:57
TRF-0001,Riyadh-North,225.55,483.08,60.01,108.96,40.1,NORMAL,A,25-05-2026 00:58
TRF-0002,Riyadh-East,227.27,114.36,59.99,25.99,52.3,NORMAL,A,20260525T005857
TRF-0003,Jeddah-Main,223.72,140.51,60.17,31.43,30.2,NORMAL,A,2026/05/25 00:58:57
TRF-0004,Jeddah-Industrial,221.58,353.52,60.17,78.33,42.2,NORMAL,A,2026-05-25 00:58:57
TRF-0005,Dammam-Central,224.44,380.36,59.86,85.37,63.9,NORMAL,C,2026-05-25 00:58:57
TRF-0006,Dammam-Port,225.8,140.86,59.94,31.81,36.7,NORMAL,A,2026/05/25 00:58:57
TRF-0007,Mecca-Haram,226.58,0.0,59.94,0.0,55.2,OUTAGE,B,20260525T005857
TRF-0008,Medina-Central,237.84,239.3,59.89,56.92,41.0,NORMAL,B,25-05-2026 00:58
TRF-0009,Abha-City,235.25,449.19,59.81,105.67,40.7,NORMAL,C,2026/05/25 00:58:57
TRF-0009,Abha-City,235.25,449.19,59.81,105.67,40.7,NORMAL,C,2026/05/25 00:58:57
TRF-0010,Tabuk-Center,239.38,333.75,59.81,79.89,44.8,NORMAL,A,2026/05/25 00:58:57
TRF-0001,Riyadh-North,221.65,429.43,59.98,95.18,51.4,NORMAL,C,20260525T005857
TRF-0002,Riyadh-East,233.28,438.13,59.99,102.21,40.3,NORMAL,C,20260525T005857
TRF-0003,Jeddah-Main,233.75,153.42,60.01,35.86,36.2,NORMAL,A,20260525T005857
TRF-0004,Jeddah-Industrial,230.93,414.94,60.06,95.82,31.8,NORMAL,C,25-05-2026 00:58
TRF-0005,Dammam-Central,230.67,181.14,59.85,41.78,37.7,NORMAL,A,25-05-2026 00:58
TRF-0006,Dammam-Port,229.59,154.08,60.05,,48.9,NORMAL,C,2026-05-25 00:58:57
TRF-0007,Mecca-Haram,233.55,358.77,59.94,83.79,61.2,NORMAL,C,2026-05-25 00:58:57
TRF-0008,Medina-Central,222.1,291.45,60.15,64.73,39.5,NORMAL,A,2026-05-25 00:58:57
TRF-0009,Abha-City,221.33,203.82,59.89,45.11,34.9,NORMAL,C,25-05-2026 00:58
TRF-0010,Tabuk-Center,226.48,430.13,60.16,97.42,34.3,NORMAL,B,25-05-2026 00:58
TRF-0001,Riyadh-North,231.01,409.18,59.92,94.52,30.1,NORMAL,A,2026/05/25 00:58:57
TRF-0002,Riyadh-East,231.28,118.3,60.02,27.36,,NORMAL,A,2026-05-25 00:58:57
TRF-0003,Jeddah-Main,238.89,102.06,60.09,24.38,63.7,NORMAL,A,2026-05-25 00:58:57
TRF-0004,Jeddah-Industrial,236.61,110.51,60.02,26.15,58.4,NORMAL,A,20260525T005857
TRF-0005,Dammam-Central,239.43,301.05,59.99,72.08,62.0,NORMAL,B,05/25/2026 00:58:57
TRF-0006,Dammam-Port,229.94,421.34,59.82,96.88,59.7,NORMAL,A,05/25/2026 00:58:57
TRF-0007,Mecca-Haram,238.69,120.13,60.19,28.67,36.6,NORMAL,C,2026-05-25 00:58:57
TRF-0008,Medina-Central,234.93,499.71,59.81,117.4,47.8,NORMAL,A,2026-05-25 00:58:57
TRF-0009,Abha-City,223.63,162.18,60.07,36.27,52.4,NORMAL,A,2026-05-25 00:58:57
TRF-0010,Tabuk-Center,227.7,288.25,59.91,65.63,37.5,NORMAL,C,05/25/2026 00:58:57
TRF-0001,Riyadh-North,227.35,195.39,60.08,44.42,56.1,NORMAL,C,20260525T005857
TRF-0002,Riyadh-East,229.47,325.16,59.95,74.61,49.4,NORMAL,C,2026/05/25 00:58:57
TRF-0003,Jeddah-Main,227.14,312.93,59.83,71.08,55.5,NORMAL,B,20260525T005857
TRF-0004,Jeddah-Industrial,220.12,212.65,60.07,46.81,60.1,NORMAL,C,20260525T005857
TRF-0005,Dammam-Central,231.21,284.62,60.19,65.81,46.4,NORMAL,A,2026-05-25 00:58:57
TRF-0006,Dammam-Port,230.94,433.65,60.11,100.15,43.1,NORMAL,B,20260525T005857
TRF-0007,Mecca-Haram,224.92,371.65,59.9,83.59,64.7,NORMAL,C,25-05-2026 00:58
TRF-0008,Medina-Central,234.86,389.21,59.86,91.41,32.2,NORMAL,A,2026-05-25 00:58:57
TRF-0009,Abha-City,224.22,184.49,60.14,41.37,51.1,NORMAL,C,05/25/2026 00:58:57
TRF-0010,Tabuk-Center,227.19,359.24,60.16,81.62,36.0,NORMAL,A,20260525T005857
TRF-0001,Riyadh-North,231.03,190.97,60.07,44.12,56.0,NORMAL,A,05/25/2026 00:58:57
TRF-0002,Riyadh-East,225.07,363.29,60.19,81.77,50.2,NORMAL,B,05/25/2026 00:58:57
TRF-0003,Jeddah-Main,225.03,424.97,60.15,95.63,47.3,NORMAL,C,25-05-2026 00:58
TRF-0004,Jeddah-Industrial,226.03,142.43,59.93,32.19,52.9,NORMAL,B,20260525T005857
TRF-0005,Dammam-Central,238.87,213.21,60.19,50.93,51.3,NORMAL,B,2026/05/25 00:58:57
TRF-0006,Dammam-Port,224.62,279.88,59.85,62.87,51.3,NORMAL,B,05/25/2026 00:58:57
TRF-0007,Mecca-Haram,229.67,101.3,60.0,23.27,43.3,NORMAL,B,2026-05-25 00:58:57
TRF-0008,Medina-Central,237.33,390.5,60.02,92.68,42.4,NORMAL,B,25-05-2026 00:58
TRF-0009,Abha-City,238.77,337.18,60.11,80.51,50.1,NORMAL,A,2026-05-25 00:58:57
TRF-0010,Tabuk-Center,222.4,118.35,59.85,26.32,34.2,NORMAL,B,05/25/2026 00:58:57
TRF-0001,Riyadh-North,229.17,317.79,60.01,72.83,42.6,NORMAL,C,2026/05/25 00:58:57
TRF-0002,Riyadh-East,238.53,329.39,59.85,78.57,51.6,NORMAL,C,2026-05-25 00:58:57
TRF-0003,Jeddah-Main,224.84,315.73,60.0,70.99,43.6,NORMAL,B,2026-05-25 00:58:57
TRF-0004,Jeddah-Industrial,225.3,426.48,60.13,96.09,49.5,NORMAL,C,05/25/2026 00:58:57
TRF-0005,Dammam-Central,227.66,395.62,59.83,90.07,45.5,NORMAL,B,05/25/2026 00:58:57
TRF-0006,Dammam-Port,232.78,323.2,59.94,75.23,56.5,NORMAL,C,20260525T005857
TRF-0007,Mecca-Haram,227.29,450.64,60.16,102.43,46.5,NORMAL,B,05/25/2026 00:58:57
TRF-0008,Medina-Central,220.03,279.39,60.04,61.47,61.0,NORMAL,B,25-05-2026 00:58
TRF-0009,Abha-City,237.11,274.37,60.19,,31.7,NORMAL,A,20260525T005857
TRF-0010,Tabuk-Center,230.77,402.19,59.93,92.81,41.6,NORMAL,A,25-05-2026 00:58
TRF-0001,Riyadh-North,223.75,0.0,60.08,0.0,49.8,OUTAGE,B,25-05-2026 00:58
TRF-0002,Riyadh-East,229.48,150.14,60.08,34.45,43.7,NORMAL,B,05/25/2026 00:58:57
TRF-0003,Jeddah-Main,224.02,395.77,59.96,88.66,31.4,NORMAL,A,2026/05/25 00:58:57
TRF-0004,Jeddah-Industrial,227.67,330.94,60.03,75.35,34.9,NORMAL,C,2026-05-25 00:58:57
TRF-0005,Dammam-Central,230.36,358.89,60.06,82.67,38.1,NORMAL,B,20260525T005857
TRF-0006,Dammam-Port,236.25,158.61,60.13,37.47,49.9,NORMAL,A,05/25/2026 00:58:57
TRF-0007,Mecca-Haram,238.08,488.79,59.89,116.37,34.8,NORMAL,C,25-05-2026 00:58
TRF-0008,Medina-Central,237.83,458.36,59.8,109.01,250.0,OVERHEAT,A,2026-05-25 00:58:57
TRF-0010,Tabuk-Center,226.27,305.28,,69.08,34.6,NORMAL,B,2026/05/25 00:58:57
TRF-0001,Riyadh-North,231.81,295.0,60.12,68.38,41.7,NORMAL,B,2026-05-25 00:58:57
TRF-0002,Riyadh-East,235.85,348.56,59.87,82.21,32.0,NORMAL,A,20260525T005857
TRF-0003,Jeddah-Main,236.87,331.68,60.13,78.57,59.5,NORMAL,B,2026-05-25 00:58:57
TRF-0004,Jeddah-Industrial,223.41,485.33,59.92,108.43,41.5,NORMAL,A,25-05-2026 00:58
TRF-0005,Dammam-Central,228.99,483.2,60.13,110.65,31.5,NORMAL,B,2026-05-25 00:58:57
TRF-0006,Dammam-Port,230.63,391.7,60.13,90.34,63.6,NORMAL,A,25-05-2026 00:58
TRF-0007,Mecca-Haram,230.11,383.2,59.97,88.18,45.8,NORMAL,A,25-05-2026 00:58
TRF-0008,Medina-Central,227.47,872.5,60.1,276.63,125.6,OVERLOAD,A,25-05-2026 00:58
TRF-0009,Abha-City,223.14,102.23,60.08,22.81,46.2,NORMAL,C,25-05-2026 00:58
TRF-0010,Tabuk-Center,229.41,412.03,60.19,94.52,33.8,NORMAL,B,2026-05-25 00:58:57
TRF-0001,Riyadh-North,229.98,345.08,59.98,79.36,34.8,NORMAL,A,05/25/2026 00:58:58
TRF-0002,Riyadh-East,221.34,417.44,59.92,92.4,32.3,NORMAL,C,05/25/2026 00:58:58
TRF-0003,Jeddah-Main,228.39,157.16,60.2,35.89,54.3,NORMAL,A,2026/05/25 00:58:58
TRF-0004,Jeddah-Industrial,226.25,237.95,60.1,53.84,32.1,NORMAL,A,2026/05/25 00:58:58
TRF-0005,Dammam-Central,234.21,321.04,59.94,75.19,35.1,NORMAL,B,25-05-2026 00:58
TRF-0006,Dammam-Port,227.65,0.0,60.01,0.0,36.9,OUTAGE,B,2026-05-25 00:58:58
TRF-0007,Mecca-Haram,231.65,459.48,59.94,106.44,38.1,NORMAL,B,25-05-2026 00:58
TRF-0008,Medina-Central,239.73,102.5,60.19,24.57,33.6,NORMAL,B,20260525T005858
TRF-0009,Abha-City,229.69,350.93,59.84,80.61,58.8,NORMAL,B,05/25/2026 00:58:58
TRF-0010,Tabuk-Center,237.89,465.2,60.2,110.67,47.1,NORMAL,A,20260525T005858
TRF-0001,Riyadh-North,236.22,246.61,60.16,58.25,63.3,NORMAL,C,2026/05/25 00:58:58
TRF-0002,Riyadh-East,224.03,213.19,59.96,47.76,48.7,NORMAL,A,2026-05-25 00:58:58
TRF-0003,Jeddah-Main,234.64,139.95,60.1,32.84,32.5,NORMAL,A,2026-05-25 00:58:58
TRF-0004,Jeddah-Industrial,229.14,389.7,60.08,89.3,51.7,NORMAL,C,05/25/2026 00:58:58
TRF-0005,Dammam-Central,230.84,168.3,62.27,38.85,55.8,FREQ_DRIFT,B,25-05-2026 00:58
TRF-0006,Dammam-Port,231.07,309.0,69.59,71.4,45.1,FREQ_DRIFT,C,2026-05-25 00:58:58
TRF-0007,Mecca-Haram,236.57,189.89,60.18,44.92,52.4,NORMAL,C,25-05-2026 00:58
TRF-0008,Medina-Central,232.83,161.91,59.92,37.7,37.4,NORMAL,B,2026-05-25 00:58:58
TRF-0009,Abha-City,224.61,113.85,59.87,25.57,56.8,NORMAL,C,25-05-2026 00:58
TRF-0010,Tabuk-Center,227.13,244.4,59.95,55.51,64.1,NORMAL,B,25-05-2026 00:58
TRF-0001,Riyadh-North,227.39,105.96,60.11,24.09,57.8,NORMAL,B,2026-05-25 00:58:58
TRF-0002,Riyadh-East,225.57,211.48,60.1,47.7,52.0,NORMAL,B,2026/05/25 00:58:58
TRF-0003,Jeddah-Main,228.23,491.69,60.15,112.22,31.8,NORMAL,A,05/25/2026 00:58:58
TRF-0004,Jeddah-Industrial,230.45,228.92,59.93,52.75,39.8,NORMAL,C,05/25/2026 00:58:58
TRF-0005,Dammam-Central,229.83,326.51,59.88,75.04,36.3,NORMAL,A,20260525T005858
TRF-0006,Dammam-Port,230.98,0.0,59.83,0.0,43.9,OUTAGE,C,2026/05/25 00:58:58
TRF-0007,Mecca-Haram,237.98,156.27,60.2,37.19,41.7,NORMAL,C,25-05-2026 00:58
TRF-0008,Medina-Central,235.91,257.03,60.19,60.64,52.3,NORMAL,C,2026/05/25 00:58:58
TRF-0009,Abha-City,226.02,180.69,60.06,40.84,50.8,NORMAL,C,20260525T005858
TRF-0010,Tabuk-Center,235.75,346.85,59.9,81.77,31.3,NORMAL,A,25-05-2026 00:58
TRF-0001,Riyadh-North,226.85,456.22,59.84,103.49,53.8,NORMAL,B,2026/05/25 00:58:58
TRF-0002,Riyadh-East,235.93,319.38,60.14,75.35,35.8,NORMAL,C,2026-05-25 00:58:58
TRF-0003,Jeddah-Main,220.27,318.9,60.02,70.24,60.6,NORMAL,B,20260525T005858
TRF-0004,Jeddah-Industrial,230.78,175.75,59.96,40.56,33.1,NORMAL,A,25-05-2026 00:58
TRF-0005,Dammam-Central,239.09,147.65,60.01,35.3,31.8,NORMAL,A,20260525T005858
TRF-0006,Dammam-Port,224.95,117.82,59.91,26.5,62.1,NORMAL,C,2026-05-25 00:58:58
TRF-0007,Mecca-Haram,238.53,440.72,59.87,105.12,62.3,NORMAL,C,25-05-2026 00:58
TRF-0008,Medina-Central,224.06,101.44,59.98,22.73,60.1,NORMAL,A,2026-05-25 00:58:58
TRF-0009,Abha-City,228.79,349.14,60.07,79.88,50.6,NORMAL,C,2026-05-25 00:58:58
TRF-0010,Tabuk-Center,223.23,351.52,59.9,78.47,35.6,NORMAL,B,25-05-2026 00:58
TRF-0001,Riyadh-North,234.53,368.78,59.88,86.49,62.2,NORMAL,C,2026-05-25 00:58:58
TRF-0002,Riyadh-East,231.98,386.83,59.81,89.74,58.0,NORMAL,B,2026-05-25 00:58:58
TRF-0003,Jeddah-Main,225.31,381.27,60.16,85.9,35.6,NORMAL,B,05/25/2026 00:58:58
TRF-0004,Jeddah-Industrial,235.91,260.84,59.9,,60.4,NORMAL,B,25-05-2026 00:58
TRF-0005,Dammam-Central,236.43,441.9,59.91,104.48,43.1,NORMAL,A,20260525T005858
TRF-0006,Dammam-Port,232.92,388.85,60.11,90.57,64.3,NORMAL,C,25-05-2026 00:58
TRF-0007,Mecca-Haram,220.2,347.77,60.16,76.58,45.2,NORMAL,B,20260525T005858
TRF-0008,Medina-Central,238.48,375.86,59.8,89.64,58.3,NORMAL,C,25-05-2026 00:58
TRF-0009,Abha-City,235.74,314.11,59.8,74.05,59.5,NORMAL,A,05/25/2026 00:58:58
TRF-0010,Tabuk-Center,220.35,233.86,60.13,51.53,56.1,NORMAL,B,2026-05-25 00:58:58
TRF-0001,Riyadh-North,220.8,174.5,59.87,38.53,48.8,NORMAL,B,25-05-2026 00:58
TRF-0002,Riyadh-East,220.81,405.62,59.95,89.56,58.1,NORMAL,A,20260525T005858
TRF-0003,Jeddah-Main,222.77,371.49,60.01,82.76,32.1,NORMAL,C,2026-05-25 00:58:58
TRF-0004,Jeddah-Industrial,220.37,300.42,59.84,66.2,60.6,NORMAL,A,25-05-2026 00:58
TRF-0005,Dammam-Central,226.61,384.59,60.18,87.15,48.8,NORMAL,C,05/25/2026 00:58:58
TRF-0006,Dammam-Port,236.58,291.73,60.18,69.02,52.7,NORMAL,C,05/25/2026 00:58:58
TRF-0007,Mecca-Haram,229.89,159.48,60.19,36.66,56.5,NORMAL,C,2026-05-25 00:58:58
TRF-0008,Medina-Central,239.62,442.91,68.03,106.13,40.1,FREQ_DRIFT,A,05/25/2026 00:58:58
TRF-0009,Abha-City,230.07,172.2,50.38,39.62,57.5,FREQ_DRIFT,B,2026/05/25 00:58:58
TRF-0001,Riyadh-North,227.71,496.75,59.9,113.11,43.2,NORMAL,B,20260525T005858
TRF-0002,Riyadh-East,222.94,172.8,59.98,38.52,51.3,NORMAL,A,05/25/2026 00:58:58
TRF-0003,Jeddah-Main,235.39,268.75,60.2,63.26,52.8,NORMAL,A,20260525T005858
TRF-0004,Jeddah-Industrial,239.69,355.72,59.83,85.26,62.3,NORMAL,A,05/25/2026 00:58:58
TRF-0005,Dammam-Central,234.96,133.33,60.1,31.33,44.8,NORMAL,C,2026/05/25 00:58:58
TRF-0006,Dammam-Port,232.66,438.73,60.17,102.07,48.0,NORMAL,C,05/25/2026 00:58:58
TRF-0007,Mecca-Haram,237.96,129.67,60.05,30.86,34.4,NORMAL,C,05/25/2026 00:58:58
TRF-0008,Medina-Central,236.07,174.58,47.63,41.21,51.3,FREQ_DRIFT,C,2026/05/25 00:58:58
TRF-0009,Abha-City,220.04,467.51,60.08,102.87,30.8,NORMAL,B,05/25/2026 00:58:58
TRF-0010,Tabuk-Center,233.88,234.82,59.8,54.92,63.6,NORMAL,A,2026/05/25 00:58:58
TRF-0001,Riyadh-North,223.12,175.71,59.92,39.2,37.5,NORMAL,B,05/25/2026 00:58:58
TRF-0002,Riyadh-East,230.67,186.94,59.85,43.12,45.0,NORMAL,C,20260525T005858
TRF-0003,Jeddah-Main,239.62,112.77,59.92,27.02,40.3,NORMAL,B,2026/05/25 00:58:58
TRF-0004,Jeddah-Industrial,238.8,447.62,59.82,106.89,58.0,NORMAL,A,2026-05-25 00:58:58
TRF-0005,Dammam-Central,237.48,392.33,60.05,93.17,56.0,NORMAL,A,05/25/2026 00:58:58
TRF-0006,Dammam-Port,223.59,373.61,59.96,83.54,31.8,NORMAL,B,2026/05/25 00:58:58
TRF-0007,Mecca-Haram,232.66,311.31,60.08,72.43,63.4,NORMAL,C,20260525T005858
TRF-0008,Medina-Central,221.77,466.5,60.0,103.46,48.2,NORMAL,A,20260525T005858
TRF-0009,Abha-City,232.51,116.5,60.1,27.09,61.1,NORMAL,A,05/25/2026 00:58:58
