transformer_id,location,voltage,current,frequency,power_mw,temperature,status,phase,timestamp
TRF-0010,Tabuk-Center,230.48,360.89,59.9,83.18,45.1,NORMAL,A,20260525T005849
TRF-0001,Riyadh-North,221.43,417.95,59.93,92.55,43.0,NORMAL,A,2026/05/25 00:58:49
TRF-0002,Riyadh-East,226.51,118.03,60.05,26.73,49.1,NORMAL,A,2026-05-25 00:58:49
TRF-0003,Jeddah-Main,235.74,195.66,60.02,46.12,43.7,NORMAL,B,25-05-2026 00:58
TRF-0004,Jeddah-Industrial,229.12,491.63,60.18,112.64,54.1,NORMAL,A,25-05-2026 00:58
TRF-0005,Dammam-Central,227.34,996.68,60.07,216.55,113.2,OVERLOAD,A,05/25/2026 00:58:49
TRF-0006,Dammam-Port,237.45,123.82,59.98,29.4,38.3,NORMAL,A,2026/05/25 00:58:49
TRF-0007,Mecca-Haram,220.24,283.59,59.86,62.46,50.2,NORMAL,A,25-05-2026 00:58
TRF-0008,Medina-Central,224.29,474.16,60.18,106.35,58.8,NORMAL,B,2026-05-25 00:58:49
TRF-0008,Medina-Central,224.29,474.16,60.18,106.35,58.8,NORMAL,B,2026-05-25 00:58:49
TRF-0009,Abha-City,225.54,464.34,60.07,104.73,60.7,NORMAL,B,20260525T005849
TRF-0010,Tabuk-Center,221.45,355.21,59.91,78.66,60.0,NORMAL,C,2026-05-25 00:58:49
TRF-0001,Riyadh-North,226.08,424.75,60.03,96.03,53.9,NORMAL,A,2026/05/25 00:58:49
TRF-0002,Riyadh-East,225.56,472.9,59.84,106.67,63.4,NORMAL,B,2026-05-25 00:58:49
TRF-0003,Jeddah-Main,233.96,185.97,60.11,43.51,63.4,NORMAL,B,25-05-2026 00:58
TRF-0004,Jeddah-Industrial,232.78,0.0,60.1,0.0,43.4,OUTAGE,B,20260525T005849
TRF-0005,Dammam-Central,233.88,223.76,59.83,52.33,47.7,NORMAL,A,20260525T005849
TRF-0006,Dammam-Port,232.08,480.07,60.15,111.41,36.5,NORMAL,A,2026-05-25 00:58:49
TRF-0007,Mecca-Haram,232.84,255.36,59.83,59.46,42.4,NORMAL,C,2026-05-25 00:58:49
TRF-0008,Medina-Central,233.11,245.6,60.05,57.25,48.0,NORMAL,B,25-05-2026 00:58
TRF-0009,Abha-City,235.95,261.16,59.81,61.62,54.9,NORMAL,C,05/25/2026 00:58:49
TRF-0010,Tabuk-Center,231.41,277.6,60.14,64.24,62.0,NORMAL,C,2026-05-25 00:58:49
TRF-0001,Riyadh-North,239.39,449.93,60.13,107.71,54.9,NORMAL,B,05/25/2026 00:58:49
TRF-0002,Riyadh-East,232.8,194.67,60.04,45.32,57.5,NORMAL,B,2026-05-25 00:58:49
TRF-0003,Jeddah-Main,222.73,192.84,60.0,42.95,35.2,NORMAL,B,2026/05/25 00:58:49
TRF-0004,Jeddah-Industrial,230.1,182.62,59.93,42.02,34.9,NORMAL,A,25-05-2026 00:58
TRF-0005,Dammam-Central,221.59,315.19,59.99,69.84,56.3,NORMAL,B,20260525T005849
TRF-0006,Dammam-Port,230.0,409.39,60.13,94.16,59.7,NORMAL,A,20260525T005849
TRF-0006,Dammam-Port,230.0,409.39,60.13,94.16,59.7,NORMAL,A,20260525T005849
TRF-0007,Mecca-Haram,232.32,466.19,59.91,108.31,37.1,NORMAL,A,2026-05-25 00:58:49
TRF-0008,Medina-Central,223.33,400.14,60.18,89.36,55.3,NORMAL,A,2026-05-25 00:58:49
TRF-0009,Abha-City,235.83,173.03,59.93,40.81,64.0,NORMAL,A,2026-05-25 00:58:49
TRF-0010,Tabuk-Center,228.66,160.12,60.19,36.61,56.8,NORMAL,A,25-05-2026 00:58
TRF-0001,Riyadh-North,222.13,396.66,59.81,88.11,44.6,NORMAL,B,05/25/2026 00:58:49
TRF-0002,Riyadh-East,238.18,387.51,60.03,92.3,33.2,NORMAL,A,25-05-2026 00:58
TRF-0003,Jeddah-Main,225.13,307.44,60.0,69.21,45.4,NORMAL,A,2026-05-25 00:58:49
TRF-0004,Jeddah-Industrial,239.04,242.48,59.92,57.96,63.6,NORMAL,C,25-05-2026 00:58
TRF-0005,Dammam-Central,-230,437.54,59.98,102.18,40.2,NORMAL,B,20260525T005849
TRF-0006,Dammam-Port,236.52,381.06,60.1,90.13,64.4,NORMAL,A,20260525T005849
TRF-0007,Mecca-Haram,228.35,226.14,59.86,51.64,51.6,NORMAL,C,05/25/2026 00:58:49
TRF-0008,Medina-Central,224.11,136.61,60.15,30.62,57.2,NORMAL,A,25-05-2026 00:58
TRF-0009,Abha-City,224.63,274.0,59.95,61.55,51.2,NORMAL,C,2026-05-25 00:58:49
TRF-0010,Tabuk-Center,221.43,,59.94,47.68,34.2,NORMAL,C,20260525T005849
TRF-0001,Riyadh-North,221.79,335.06,59.96,74.31,54.3,NORMAL,A,2026/05/25 00:58:49
TRF-0002,Riyadh-East,231.12,122.7,59.92,28.36,50.1,NORMAL,C,25-05-2026 00:58
TRF-0003,Jeddah-Main,220.32,103.49,60.07,22.8,38.7,NORMAL,A,05/25/2026 00:58:49
TRF-0004,Jeddah-Industrial,233.06,194.42,60.02,45.31,53.7,NORMAL,C,05/25/2026 00:58:49
TRF-0005,Dammam-Central,228.65,401.86,59.97,91.89,59.8,NORMAL,B,2026-05-25 00:58:49
TRF-0006,Dammam-Port,221.09,193.78,59.94,42.84,46.8,NORMAL,A,25-05-2026 00:58
TRF-0007,Mecca-Haram,231.14,499.28,60.16,115.4,57.4,NORMAL,B,2026-05-25 00:58:49
TRF-0008,Medina-Central,230.69,446.98,59.89,103.11,49.1,NORMAL,C,25-05-2026 00:58
TRF-0009,Abha-City,234.89,385.65,59.91,90.59,57.0,NORMAL,C,25-05-2026 00:58
TRF-0010,Tabuk-Center,235.67,118.48,59.96,27.92,47.6,NORMAL,B,05/25/2026 00:58:49
TRF-0001,Riyadh-North,229.57,220.07,60.13,50.52,59.8,NORMAL,C,20260525T005849
TRF-0002,Riyadh-East,223.56,171.68,60.18,38.38,64.8,NORMAL,A,05/25/2026 00:58:49
TRF-0003,Jeddah-Main,226.9,494.77,59.83,112.26,37.3,NORMAL,C,05/25/2026 00:58:49
TRF-0004,Jeddah-Industrial,220.35,488.02,59.97,107.54,250.0,OVERHEAT,B,2026-05-25 00:58:49
TRF-0005,Dammam-Central,222.71,145.96,59.81,32.51,40.2,NORMAL,C,05/25/2026 00:58:49
TRF-0006,Dammam-Port,226.12,391.84,60.06,88.6,38.5,NORMAL,B,25-05-2026 00:58
TRF-0007,Mecca-Haram,231.28,239.11,59.8,55.3,61.7,NORMAL,C,05/25/2026 00:58:49
TRF-0008,Medina-Central,229.1,362.15,60.17,82.97,63.5,NORMAL,B,25-05-2026 00:58
TRF-0009,Abha-City,223.71,334.33,59.92,74.79,39.8,NORMAL,C,05/25/2026 00:58:49
TRF-0010,Tabuk-Center,228.49,244.3,59.84,55.82,56.0,NORMAL,C,20260525T005849
TRF-0001,Riyadh-North,229.76,361.7,59.96,83.1,42.7,NORMAL,A,2026/05/25 00:58:49
TRF-0002,Riyadh-East,239.86,160.1,59.84,38.4,32.6,NORMAL,C,05/25/2026 00:58:49
TRF-0003,Jeddah-Main,239.83,322.93,59.92,77.45,39.7,NORMAL,A,05/25/2026 00:58:49
TRF-0004,Jeddah-Industrial,239.54,275.0,60.01,65.87,56.9,NORMAL,A,05/25/2026 00:58:49
TRF-0005,Dammam-Central,226.09,173.45,60.1,39.22,44.8,NORMAL,A,2026-05-25 00:58:49
TRF-0006,Dammam-Port,223.33,304.24,59.94,67.95,58.7,NORMAL,A,2026/05/25 00:58:49
TRF-0007,Mecca-Haram,226.65,127.09,59.82,28.8,57.9,NORMAL,B,20260525T005849
TRF-0008,Medina-Central,226.21,125.02,59.88,28.28,57.1,NORMAL,B,25-05-2026 00:58
TRF-0009,Abha-City,220.21,282.29,60.19,62.16,63.9,NORMAL,A,2026-05-25 00:58:49
TRF-0010,Tabuk-Center,229.06,199.68,60.15,45.74,38.1,NORMAL,C,20260525T005849
TRF-0001,Riyadh-North,235.75,461.8,59.81,108.87,45.7,NORMAL,B,25-05-2026 00:58
TRF-0002,Riyadh-East,228.32,218.76,60.15,49.95,47.5,NORMAL,B,20260525T005849
TRF-0003,Jeddah-Main,233.78,387.0,59.9,90.47,54.7,NORMAL,B,20260525T005849
TRF-0003,Jeddah-Main,233.78,387.0,59.9,90.47,54.7,NORMAL,B,20260525T005849
TRF-0004,Jeddah-Industrial,225.27,113.56,60.06,25.58,56.3,NORMAL,A,25-05-2026 00:58
TRF-0005,Dammam-Central,230.2,352.38,59.98,81.12,49.4,NORMAL,A,20260525T005849
TRF-0006,Dammam-Port,237.22,205.77,60.1,48.81,47.2,NORMAL,C,2026-05-25 00:58:49
TRF-0007,Mecca-Haram,232.13,277.98,59.88,64.53,47.1,NORMAL,B,2026/05/25 00:58:49
TRF-0008,Medina-Central,229.56,380.07,60.09,87.25,41.0,NORMAL,B,05/25/2026 00:58:49
TRF-0009,Abha-City,229.82,193.58,60.1,44.49,48.2,NORMAL,B,25-05-2026 00:58
TRF-0010,Tabuk-Center,225.52,454.69,59.94,102.54,39.0,NORMAL,B,25-05-2026 00:58
TRF-0001,Riyadh-North,227.19,465.21,59.94,105.69,64.5,NORMAL,A,25-05-2026 00:58
TRF-0002,Riyadh-East,236.11,440.11,60.18,103.91,61.9,NORMAL,A,05/25/2026 00:58:49
TRF-0003,Jeddah-Main,239.9,479.04,60.2,114.92,54.0,NORMAL,B,2026/05/25 00:58:49
TRF-0004,Jeddah-Industrial,237.78,174.83,59.87,41.57,58.3,NORMAL,C,2026/05/25 00:58:49
TRF-0005,Dammam-Central,-230,124.38,59.89,29.48,43.0,NORMAL,C,20260525T005849
TRF-0006,Dammam-Port,237.29,220.67,60.16,52.36,64.6,NORMAL,B,2026/05/25 00:58:49
TRF-0007,Mecca-Haram,224.87,373.35,60.08,83.96,61.4,NORMAL,C,25-05-2026 00:58
TRF-0008,Medina-Central,238.35,412.15,59.83,98.24,43.1,NORMAL,B,20260525T005849
TRF-0009,Abha-City,236.46,497.44,60.17,117.62,33.0,NORMAL,B,20260525T005849
TRF-0010,Tabuk-Center,224.95,250.98,60.16,56.46,50.8,NORMAL,B,05/25/2026 00:58:49
TRF-0001,Riyadh-North,227.83,204.64,59.9,46.62,53.8,NORMAL,B,05/25/2026 00:58:49
TRF-0002,Riyadh-East,232.48,398.5,60.0,92.64,40.3,NORMAL,B,2026/05/25 00:58:49
TRF-0003,Jeddah-Main,230.2,433.33,59.82,99.75,45.8,NORMAL,A,25-05-2026 00:58
TRF-0004,Jeddah-Industrial,238.2,299.25,59.81,71.28,37.2,NORMAL,B,20260525T005849
TRF-0005,Dammam-Central,220.39,228.83,59.9,50.43,55.6,NORMAL,A,2026/05/25 00:58:49
TRF-0006,Dammam-Port,229.65,297.98,59.93,68.43,64.9,NORMAL,B,05/25/2026 00:58:49
TRF-0007,Mecca-Haram,239.65,275.35,60.0,65.99,41.6,NORMAL,B,2026-05-25 00:58:49
TRF-0008,Medina-Central,237.37,261.06,59.9,61.97,60.5,NORMAL,B,05/25/2026 00:58:49
TRF-0009,Abha-City,238.3,494.16,59.92,117.76,60.5,NORMAL,C,2026/05/25 00:58:49
TRF-0010,Tabuk-Center,237.37,298.15,59.86,70.77,57.5,NORMAL,C,2026-05-25 00:58:49
TRF-0001,Riyadh-North,221.13,469.35,60.06,103.79,52.1,NORMAL,C,25-05-2026 00:58
TRF-0002,Riyadh-East,226.31,101.86,60.16,23.05,40.7,NORMAL,A,2026-05-25 00:58:49
TRF-0003,Jeddah-Main,238.7,372.49,60.05,88.91,49.0,NORMAL,A,20260525T005849
TRF-0004,Jeddah-Industrial,238.66,170.95,60.13,40.8,54.0,NORMAL,B,05/25/2026 00:58:49
TRF-0005,Dammam-Central,234.78,313.86,59.98,73.69,30.2,NORMAL,C,2026/05/25 00:58:49
TRF-0006,Dammam-Port,231.46,263.18,60.06,60.92,51.9,NORMAL,A,2026-05-25 00:58:49
TRF-0007,Mecca-Haram,229.33,345.1,59.99,79.14,61.8,NORMAL,B,05/25/2026 00:58:49
TRF-0008,Medina-Central,226.56,316.45,60.11,71.69,61.6,NORMAL,C,2026-05-25 00:58:49
TRF-0009,Abha-City,238.15,187.06,60.14,44.55,60.2,NORMAL,B,05/25/2026 00:58:49
TRF-0010,Tabuk-Center,221.28,128.35,60.09,28.4,50.1,NORMAL,B,25-05-2026 00:58
TRF-0001,Riyadh-North,227.55,179.97,59.97,40.95,43.2,NORMAL,A,2026-05-25 00:58:49
TRF-0002,Riyadh-East,227.91,264.86,59.98,60.36,50.2,NORMAL,C,05/25/2026 00:58:49
TRF-0003,Jeddah-Main,224.87,111.17,59.84,25.0,55.8,NORMAL,B,2026/05/25 00:58:49
TRF-0004,Jeddah-Industrial,233.93,261.15,59.99,61.09,52.7,NORMAL,A,2026/05/25 00:58:49
TRF-0005,Dammam-Central,233.38,199.92,59.99,46.66,36.2,NORMAL,A,05/25/2026 00:58:49
TRF-0006,Dammam-Port,236.06,263.94,59.93,62.31,60.2,NORMAL,B,2026-05-25 00:58:49
TRF-0007,Mecca-Haram,228.99,498.02,59.92,114.04,54.1,NORMAL,B,2026-05-25 00:58:49
TRF-0008,Medina-Central,223.06,410.43,60.01,91.55,38.3,NORMAL,B,2026-05-25 00:58:49
TRF-0009,Abha-City,233.49,400.34,59.88,93.48,62.9,NORMAL,A,2026/05/25 00:58:49
TRF-0010,Tabuk-Center,230.13,294.24,60.15,67.71,60.3,NORMAL,B,20260525T005849
TRF-0001,Riyadh-North,222.84,325.27,60.19,72.48,58.9,NORMAL,A,05/25/2026 00:58:49
TRF-0002,Riyadh-East,230.68,420.09,60.0,96.91,51.9,NORMAL,A,2026-05-25 00:58:49
TRF-0003,Jeddah-Main,236.38,1021.88,59.91,268.37,102.0,OVERLOAD,B,20260525T005849
TRF-0004,Jeddah-Industrial,237.19,237.14,60.06,56.25,32.7,NORMAL,C,2026/05/25 00:58:49
TRF-0005,Dammam-Central,228.5,178.97,60.18,40.89,48.0,NORMAL,C,2026/05/25 00:58:49
TRF-0006,Dammam-Port,223.54,349.68,59.94,78.17,35.3,NORMAL,A,25-05-2026 00:58
TRF-0007,Mecca-Haram,227.63,176.53,60.07,40.18,40.2,NORMAL,B,2026/05/25 00:58:49
TRF-0007,Mecca-Haram,227.63,176.53,60.07,40.18,40.2,NORMAL,B,2026/05/25 00:58:49
TRF-0008,Medina-Central,228.48,188.62,59.91,43.1,40.8,NORMAL,A,2026/05/25 00:58:49
TRF-0009,Abha-City,235.4,364.28,60.14,85.75,42.4,NORMAL,B,20260525T005849
TRF-0010,Tabuk-Center,226.0,226.82,60.19,51.26,44.2,NORMAL,C,25-05-2026 00:58
TRF-0001,Riyadh-North,239.83,406.02,60.17,97.38,38.5,NORMAL,C,25-05-2026 00:58
TRF-0002,Riyadh-East,223.89,175.03,59.87,39.19,42.4,NORMAL,B,05/25/2026 00:58:49
TRF-0003,Jeddah-Main,230.77,314.09,60.17,72.48,50.1,NORMAL,C,20260525T005849
TRF-0004,Jeddah-Industrial,238.7,232.85,60.09,55.58,59.1,NORMAL,C,25-05-2026 00:58
TRF-0005,Dammam-Central,222.33,248.68,60.16,55.29,52.8,NORMAL,C,05/25/2026 00:58:49
TRF-0006,Dammam-Port,230.06,399.56,59.81,91.92,35.9,NORMAL,A,2026-05-25 00:58:49
TRF-0007,Mecca-Haram,231.17,357.86,59.83,82.73,43.7,NORMAL,B,2026/05/25 00:58:49
TRF-0008,Medina-Central,223.87,249.45,59.85,55.84,55.1,NORMAL,A,20260525T005849
TRF-0009,Abha-City,226.87,128.18,60.17,29.08,30.1,NORMAL,A,2026/05/25 00:58:49
TRF-0010,Tabuk-Center,227.67,369.54,59.98,84.13,36.9,NORMAL,B,2026/05/25 00:58:49
TRF-0001,Riyadh-North,229.83,421.3,59.87,96.83,57.8,NORMAL,C,20260525T005849
TRF-0002,Riyadh-East,226.22,103.35,59.84,23.38,62.2,NORMAL,A,05/25/2026 00:58:49
TRF-0003,Jeddah-Main,220.85,,60.18,35.18,44.7,NORMAL,B,25-05-2026 00:58
TRF-0004,Jeddah-Industrial,229.07,254.23,60.13,58.24,34.5,NORMAL,B,2026-05-25 00:58:49
TRF-0005,Dammam-Central,236.8,273.91,60.14,64.86,53.0,NORMAL,B,2026/05/25 00:58:49
TRF-0006,Dammam-Port,225.25,364.56,60.16,82.12,53.0,NORMAL,C,05/25/2026 00:58:49
TRF-0007,Mecca-Haram,224.51,394.37,60.11,88.54,56.9,NORMAL,C,05/25/2026 00:58:49
TRF-0007,Mecca-Haram,224.51,394.37,60.11,88.54,56.9,NORMAL,C,05/25/2026 00:58:49
TRF-0008,Medina-Central,237.0,174.22,59.93,41.29,49.9,NORMAL,C,25-05-2026 00:58
TRF-0009,Abha-City,225.33,277.16,59.93,62.45,43.1,NORMAL,B,05/25/2026 00:58:49
TRF-0010,Tabuk-Center,239.6,163.66,59.8,39.21,54.7,NORMAL,A,20260525T005849
TRF-0001,Riyadh-North,230.5,386.84,60.18,89.17,46.0,NORMAL,C,20260525T005849
TRF-0002,Riyadh-East,221.97,497.69,59.98,110.47,50.8,NORMAL,B,2026/05/25 00:58:49
TRF-0003,Jeddah-Main,224.05,498.73,59.85,111.74,57.3,NORMAL,B,2026/05/25 00:58:49
TRF-0004,Jeddah-Industrial,222.82,455.86,,101.57,38.5,NORMAL,C,2026/05/25 00:58:49
TRF-0005,Dammam-Central,221.23,431.39,60.0,95.44,64.6,NORMAL,C,20260525T005849
TRF-0006,Dammam-Port,227.44,276.12,59.94,62.8,47.6,NORMAL,A,05/25/2026 00:58:49
TRF-0007,Mecca-Haram,226.16,305.52,59.88,69.1,59.5,NORMAL,A,20260525T005849
TRF-0008,Medina-Central,223.07,360.63,60.09,80.45,31.8,NORMAL,C,2026/05/25 00:58:49
TRF-0009,Abha-City,234.79,185.52,60.08,43.56,46.8,NORMAL,C,05/25/2026 00:58:49
TRF-0010,Tabuk-Center,232.46,404.14,59.91,93.95,30.6,NORMAL,C,20260525T005849
TRF-0001,Riyadh-North,236.14,230.95,60.1,54.54,38.1,NORMAL,C,25-05-2026 00:58
TRF-0002,Riyadh-East,226.81,432.72,59.84,98.15,48.0,NORMAL,C,20260525T005849
TRF-0003,Jeddah-Main,224.37,205.29,60.11,46.06,39.4,NORMAL,A,05/25/2026 00:58:49
TRF-0004,Jeddah-Industrial,239.72,173.54,60.16,41.6,30.3,NORMAL,A,2026-05-25 00:58:49
TRF-0005,Dammam-Central,222.77,366.96,59.99,81.75,31.4,NORMAL,A,25-05-2026 00:58
TRF-0006,Dammam-Port,231.89,156.06,60.09,36.19,58.6,NORMAL,A,05/25/2026 00:58:49
TRF-0007,Mecca-Haram,234.08,245.85,59.93,57.55,61.7,NORMAL,B,2026/05/25 00:58:49
TRF-0008,Medina-Central,225.75,435.31,60.08,98.27,44.8,NORMAL,C,2026-05-25 00:58:49
TRF-0009,Abha-City,222.21,471.0,60.14,104.66,62.4,NORMAL,B,25-05-2026 00:58
TRF-0010,Tabuk-Center,236.28,123.15,60.09,29.1,64.1,NORMAL,A,25-05-2026 00:58
TRF-0001,Riyadh-North,223.62,106.04,59.99,23.71,40.0,NORMAL,B,05/25/2026 00:58:50
TRF-0002,Riyadh-East,223.08,147.21,60.15,32.84,43.5,NORMAL,A,25-05-2026 00:58
TRF-0003,Jeddah-Main,231.36,400.43,60.16,92.64,32.4,NORMAL,A,25-05-2026 00:58
TRF-0004,Jeddah-Industrial,230.74,161.35,60.19,37.23,54.4,NORMAL,C,05/25/2026 00:58:50
TRF-0005,Dammam-Central,233.85,213.44,59.86,49.91,32.5,NORMAL,C,05/25/2026 00:58:50
TRF-0006,Dammam-Port,239.74,159.45,60.1,38.23,35.1,NORMAL,B,25-05-2026 00:58
CORRUPTED_DATA_###!!!@@@@
TRF-0007,Mecca-Haram,233.28,321.49,60.05,75.0,35.6,NORMAL,A,2026-05-25 00:58:50
TRF-0008,Medina-Central,223.71,267.13,60.05,59.76,44.7,NORMAL,C,05/25/2026 00:58:50
TRF-0009,Abha-City,224.53,495.13,60.11,111.17,38.5,NORMAL,A,05/25/2026 00:58:50
TRF-0010,Tabuk-Center,223.1,143.1,60.14,31.93,47.4,NORMAL,A,20260525T005850
TRF-0001,Riyadh-North,223.7,273.94,59.92,61.28,30.8,NORMAL,B,20260525T005850
TRF-0002,Riyadh-East,232.68,437.53,60.12,101.8,49.8,NORMAL,C,20260525T005850
TRF-0003,Jeddah-Main,232.18,172.95,60.19,40.16,52.2,NORMAL,B,2026-05-25 00:58:50
TRF-0004,Jeddah-Industrial,238.49,194.57,60.0,46.4,56.0,NORMAL,A,25-05-2026 00:58
TRF-0005,Dammam-Central,234.0,398.08,60.19,93.15,57.5,NORMAL,B,20260525T005850
TRF-0006,Dammam-Port,238.13,237.59,59.88,56.58,39.6,NORMAL,C,05/25/2026 00:58:50
TRF-0007,Mecca-Haram,237.94,278.53,60.19,66.27,39.6,NORMAL,A,20260525T005850
TRF-0008,Medina-Central,228.69,281.26,60.19,64.32,35.0,NORMAL,B,25-05-2026 00:58
TRF-0009,Abha-City,222.55,198.15,59.83,44.1,43.4,NORMAL,A,25-05-2026 00:58
TRF-0010,Tabuk-Center,223.68,306.68,60.19,68.6,37.2,NORMAL,B,2026-05-25 00:58:50
TRF-0001,Riyadh-North,230.23,280.82,59.83,64.65,61.2,NORMAL,A,20260525T005850
TRF-0002,Riyadh-East,-230,168.74,59.83,37.83,36.4,NORMAL,C,25-05-2026 00:58
TRF-0003,Jeddah-Main,228.2,103.03,59.96,23.51,47.5,NORMAL,B,2026-05-25 00:58:50
TRF-0004,Jeddah-Industrial,235.63,377.75,59.95,89.01,48.2,NORMAL,A,05/25/2026 00:58:50
TRF-0005,Dammam-Central,231.16,335.05,59.82,77.45,63.3,NORMAL,B,20260525T005850
TRF-0006,Dammam-Port,231.07,167.49,60.19,38.7,37.4,NORMAL,B,05/25/2026 00:58:50
TRF-0007,Mecca-Haram,233.63,454.33,59.95,106.15,35.4,NORMAL,A,2026-05-25 00:58:50
TRF-0008,Medina-Central,239.04,175.0,59.91,41.83,47.9,NORMAL,A,25-05-2026 00:58
TRF-0009,Abha-City,233.33,251.41,60.04,58.66,36.1,NORMAL,B,2026-05-25 00:58:50
TRF-0010,Tabuk-Center,226.5,165.01,59.86,37.37,36.3,NORMAL,C,2026-05-25 00:58:50
TRF-0001,Riyadh-North,239.52,338.94,59.93,81.18,62.8,NORMAL,A,20260525T005850
TRF-0002,Riyadh-East,223.19,363.84,59.83,81.21,58.3,NORMAL,C,20260525T005850
TRF-0003,Jeddah-Main,238.42,449.95,60.03,107.28,61.0,NORMAL,A,05/25/2026 00:58:50
TRF-0004,Jeddah-Industrial,225.8,329.63,59.82,74.43,49.1,NORMAL,B,25-05-2026 00:58
TRF-0005,Dammam-Central,225.36,121.88,59.8,27.47,48.0,NORMAL,A,05/25/2026 00:58:50
TRF-0006,Dammam-Port,237.04,228.91,59.96,54.26,45.2,NORMAL,B,05/25/2026 00:58:50
TRF-0007,Mecca-Haram,232.6,175.67,60.2,40.86,250.0,OVERHEAT,B,2026/05/25 00:58:50
TRF-0008,Medina-Central,227.34,214.71,59.9,48.81,47.8,NORMAL,A,05/25/2026 00:58:50
TRF-0009,Abha-City,229.96,162.17,59.8,37.29,59.8,NORMAL,B,2026/05/25 00:58:50
TRF-0010,Tabuk-Center,221.81,245.77,59.91,54.51,31.2,NORMAL,A,20260525T005850
TRF-0001,Riyadh-North,235.18,276.87,59.83,65.11,39.8,NORMAL,B,05/25/2026 00:58:50
TRF-0002,Riyadh-East,225.98,445.43,59.82,100.66,35.2,NORMAL,B,20260525T005850
TRF-0003,Jeddah-Main,231.18,401.62,59.96,92.85,63.7,NORMAL,C,2026-05-25 00:58:50
TRF-0004,Jeddah-Industrial,227.23,168.5,59.92,38.29,34.7,NORMAL,C,05/25/2026 00:58:50
TRF-0005,Dammam-Central,232.71,405.39,59.92,94.34,51.4,NORMAL,A,25-05-2026 00:58
TRF-0006,Dammam-Port,237.17,147.66,60.12,35.02,36.3,NORMAL,C,2026-05-25 00:58:50
TRF-0007,Mecca-Haram,232.66,349.4,60.0,81.29,56.9,NORMAL,A,2026/05/25 00:58:50
TRF-0008,Medina-Central,235.18,140.18,60.04,32.97,41.7,NORMAL,A,20260525T005850
TRF-0009,Abha-City,226.96,245.05,60.09,55.62,30.0,NORMAL,A,2026-05-25 00:58:50
TRF-0009,Abha-City,226.96,245.05,60.09,55.62,30.0,NORMAL,A,2026-05-25 00:58:50
TRF-0010,Tabuk-Center,233.19,149.77,49.85,34.92,57.3,FREQ_DRIFT,B,05/25/2026 00:58:50
TRF-0001,Riyadh-North,239.65,374.47,60.09,89.74,38.1,NORMAL,A,05/25/2026 00:58:50
TRF-0002,Riyadh-East,239.14,104.22,59.87,24.92,52.8,NORMAL,A,25-05-2026 00:58
TRF-0003,Jeddah-Main,227.74,361.47,59.92,82.32,42.2,NORMAL,C,2026/05/25 00:58:50
TRF-0004,Jeddah-Industrial,230.59,273.64,59.83,63.1,62.7,NORMAL,C,05/25/2026 00:58:50
TRF-0005,Dammam-Central,221.36,469.31,60.06,103.89,31.2,NORMAL,C,05/25/2026 00:58:50
TRF-0006,Dammam-Port,227.4,323.27,59.95,73.51,62.1,NORMAL,A,20260525T005850
TRF-0007,Mecca-Haram,221.12,261.2,59.83,57.76,64.0,NORMAL,A,25-05-2026 00:58
TRF-0008,Medina-Central,223.54,484.9,60.02,108.39,52.2,NORMAL,B,2026-05-25 00:58:50
TRF-0009,Abha-City,225.47,256.43,59.8,57.82,50.0,NORMAL,C,05/25/2026 00:58:50
TRF-0010,Tabuk-Center,238.29,156.2,60.12,37.22,42.9,NORMAL,B,2026/05/25 00:58:50
TRF-0001,Riyadh-North,223.32,207.27,59.81,46.29,47.7,NORMAL,A,20260525T005850
TRF-0002,Riyadh-East,226.27,223.1,60.13,50.48,53.7,NORMAL,C,2026-05-25 00:58:50
TRF-0003,Jeddah-Main,232.08,334.34,59.94,77.59,37.7,NORMAL,A,05/25/2026 00:58:50
TRF-0004,Jeddah-Industrial,223.4,448.89,60.07,100.28,60.9,NORMAL,C,05/25/2026 00:58:50
TRF-0005,Dammam-Central,239.17,247.82,60.06,59.27,60.7,NORMAL,B,05/25/2026 00:58:50
TRF-0006,Dammam-Port,231.8,374.49,60.17,86.81,47.9,NORMAL,C,2026-05-25 00:58:50
TRF-0007,Mecca-Haram,239.99,265.57,59.95,63.73,53.7,NORMAL,A,2026-05-25 00:58:50
TRF-0008,Medina-Central,226.35,435.99,60.15,98.69,55.4,NORMAL,B,2026/05/25 00:58:50
TRF-0009,Abha-City,239.23,136.51,60.11,32.66,49.6,NORMAL,C,20260525T005850
TRF-0010,Tabuk-Center,231.69,153.38,59.86,35.54,37.4,NORMAL,A,05/25/2026 00:58:50
TRF-0001,Riyadh-North,235.3,302.47,59.96,71.17,47.3,NORMAL,A,2026-05-25 00:58:50
TRF-0002,Riyadh-East,237.06,249.4,59.96,59.12,45.5,NORMAL,A,05/25/2026 00:58:50
TRF-0003,Jeddah-Main,231.41,482.65,60.18,111.69,52.9,NORMAL,B,2026/05/25 00:58:50

TRF-0004,Jeddah-Industrial,233.28,136.15,60.19,31.76,55.3,NORMAL,B,2026/05/25 00:58:50
TRF-0005,Dammam-Central,231.51,144.4,60.05,33.43,63.0,NORMAL,B,20260525T005850
TRF-0006,Dammam-Port,224.32,402.53,59.82,90.3,42.8,NORMAL,B,2026/05/25 00:58:50
TRF-0007,Mecca-Haram,221.12,395.71,59.91,87.5,41.8,NORMAL,A,2026/05/25 00:58:50
