transformer_id,location,voltage,current,frequency,power_mw,temperature,status,phase,timestamp
TRF-0010,Tabuk-Center,236.35,192.3,60.11,45.45,49.1,NORMAL,C,25-05-2026 00:59
TRF-0001,Riyadh-North,237.13,493.19,60.03,116.95,46.6,NORMAL,B,2026/05/25 00:59:01
TRF-0002,Riyadh-East,229.89,335.11,59.97,77.04,49.4,NORMAL,A,2026-05-25 00:59:01
TRF-0003,Jeddah-Main,234.58,347.49,60.15,81.51,60.7,NORMAL,A,2026/05/25 00:59:01
TRF-0004,Jeddah-Industrial,223.56,335.37,60.08,74.98,37.7,NORMAL,A,05/25/2026 00:59:01
TRF-0005,Dammam-Central,235.94,371.46,59.98,87.64,52.3,NORMAL,C,2026-05-25 00:59:01
TRF-0006,Dammam-Port,222.22,214.64,60.16,47.7,49.8,NORMAL,C,05/25/2026 00:59:01
TRF-0007,Mecca-Haram,234.24,430.3,60.03,100.79,57.7,NORMAL,B,2026-05-25 00:59:01
TRF-0008,Medina-Central,238.54,346.85,60.01,82.74,32.4,NORMAL,B,2026-05-25 00:59:01
TRF-0009,Abha-City,239.62,397.49,60.1,95.25,47.8,NORMAL,B,2026/05/25 00:59:01
TRF-0010,Tabuk-Center,233.28,313.67,60.06,73.17,42.0,NORMAL,C,2026-05-25 00:59:01
TRF-0001,Riyadh-North,230.61,412.23,60.04,95.06,39.2,NORMAL,C,2026/05/25 00:59:01
TRF-0002,Riyadh-East,231.54,297.25,60.02,68.83,38.0,NORMAL,B,2026/05/25 00:59:01
TRF-0003,Jeddah-Main,231.96,424.01,60.11,98.35,30.1,NORMAL,A,2026-05-25 00:59:01
TRF-0004,Jeddah-Industrial,221.99,1059.67,60.03,216.85,99.4,OVERLOAD,C,25-05-2026 00:59
TRF-0005,Dammam-Central,220.7,274.31,60.02,60.54,38.0,NORMAL,B,05/25/2026 00:59:01
TRF-0006,Dammam-Port,227.85,100.84,60.12,22.98,59.9,NORMAL,C,2026/05/25 00:59:01
TRF-0007,Mecca-Haram,235.61,375.57,60.13,88.49,64.2,NORMAL,B,2026-05-25 00:59:01
TRF-0008,Medina-Central,220.48,281.38,59.99,62.04,50.4,NORMAL,C,2026/05/25 00:59:01
TRF-0009,Abha-City,233.96,230.0,59.82,53.81,42.1,NORMAL,A,20260525T005901
TRF-0010,Tabuk-Center,234.03,419.57,59.99,98.19,44.2,NORMAL,C,2026-05-25 00:59:01
TRF-0001,Riyadh-North,229.57,487.98,60.13,112.03,56.5,NORMAL,A,05/25/2026 00:59:01
TRF-0002,Riyadh-East,227.22,165.0,60.19,37.49,47.1,NORMAL,C,25-05-2026 00:59
TRF-0003,Jeddah-Main,224.12,451.36,59.82,101.16,39.1,NORMAL,C,25-05-2026 00:59
TRF-0004,Jeddah-Industrial,238.52,114.77,60.03,27.37,52.8,NORMAL,A,2026-05-25 00:59:01
TRF-0005,Dammam-Central,225.85,333.09,60.16,75.23,58.6,NORMAL,A,05/25/2026 00:59:01
TRF-0006,Dammam-Port,235.56,210.08,59.91,49.49,39.1,NORMAL,B,20260525T005901
TRF-0007,Mecca-Haram,236.61,382.55,59.88,90.52,63.3,NORMAL,C,2026/05/25 00:59:01
TRF-0008,Medina-Central,223.33,411.87,60.04,91.98,42.4,NORMAL,A,2026/05/25 00:59:01
TRF-0009,Abha-City,226.95,435.58,59.98,98.85,49.6,NORMAL,A,2026-05-25 00:59:01
TRF-0010,Tabuk-Center,223.46,470.31,60.16,105.1,49.7,NORMAL,B,25-05-2026 00:59
TRF-0001,Riyadh-North,220.14,439.63,60.09,96.78,46.0,NORMAL,C,2026/05/25 00:59:01
TRF-0002,Riyadh-East,235.1,303.68,60.01,71.4,53.3,NORMAL,A,25-05-2026 00:59
TRF-0003,Jeddah-Main,224.18,0.0,60.18,0.0,60.5,OUTAGE,A,25-05-2026 00:59
TRF-0004,Jeddah-Industrial,238.5,369.57,59.87,88.14,38.2,NORMAL,A,05/25/2026 00:59:01
TRF-0005,Dammam-Central,238.63,406.05,59.87,96.9,30.1,NORMAL,A,05/25/2026 00:59:01
TRF-0006,Dammam-Port,226.16,408.24,59.89,92.33,49.4,NORMAL,B,05/25/2026 00:59:01
TRF-0007,Mecca-Haram,229.42,332.01,60.06,76.17,63.8,NORMAL,B,2026/05/25 00:59:01
TRF-0008,Medina-Central,237.8,259.69,60.13,61.75,53.8,NORMAL,C,25-05-2026 00:59
TRF-0009,Abha-City,226.78,276.45,60.1,62.69,33.0,NORMAL,B,2026-05-25 00:59:01
TRF-0010,Tabuk-Center,238.02,395.94,60.05,94.24,31.0,NORMAL,A,25-05-2026 00:59
TRF-0001,Riyadh-North,232.18,170.16,59.95,39.51,50.0,NORMAL,C,2026/05/25 00:59:01
TRF-0002,Riyadh-East,238.45,207.81,60.03,49.55,49.4,NORMAL,A,05/25/2026 00:59:01
TRF-0003,Jeddah-Main,238.18,182.59,60.16,43.49,31.9,NORMAL,B,25-05-2026 00:59
TRF-0004,Jeddah-Industrial,222.32,461.73,59.98,102.65,47.6,NORMAL,B,2026-05-25 00:59:01
TRF-0005,Dammam-Central,229.06,358.31,60.0,82.07,45.4,NORMAL,B,20260525T005901
TRF-0006,Dammam-Port,236.55,216.88,60.01,51.3,46.8,NORMAL,A,2026-05-25 00:59:01
TRF-0007,Mecca-Haram,237.58,164.07,,38.98,35.5,NORMAL,B,20260525T005901
TRF-0008,Medina-Central,221.25,396.78,60.19,87.79,62.3,NORMAL,A,2026/05/25 00:59:01
TRF-0009,Abha-City,224.19,0.0,59.81,0.0,46.2,OUTAGE,A,20260525T005901
TRF-0010,Tabuk-Center,236.48,467.0,59.97,110.44,50.0,NORMAL,A,2026-05-25 00:59:01
TRF-0001,Riyadh-North,230.02,258.12,60.15,59.37,42.0,NORMAL,B,2026-05-25 00:59:01
TRF-0002,Riyadh-East,231.84,259.73,59.82,60.22,33.4,NORMAL,C,20260525T005901
TRF-0003,Jeddah-Main,-230,340.62,59.96,77.12,51.8,NORMAL,B,2026/05/25 00:59:01
TRF-0004,Jeddah-Industrial,220.51,155.5,59.84,34.29,44.3,NORMAL,B,2026/05/25 00:59:01
TRF-0005,Dammam-Central,223.1,300.02,59.83,66.93,64.0,NORMAL,A,20260525T005901
TRF-0006,Dammam-Port,238.97,460.31,60.01,110.0,30.4,NORMAL,C,2026-05-25 00:59:01
TRF-0007,Mecca-Haram,234.96,467.51,60.11,109.85,50.2,NORMAL,C,2026/05/25 00:59:01
TRF-0008,Medina-Central,228.83,171.76,59.99,39.3,34.6,NORMAL,A,05/25/2026 00:59:01
TRF-0009,Abha-City,230.65,134.56,45.48,31.04,45.8,FREQ_DRIFT,B,25-05-2026 00:59
TRF-0010,Tabuk-Center,229.67,332.88,60.15,76.45,37.6,NORMAL,A,25-05-2026 00:59
TRF-0001,Riyadh-North,224.25,365.03,59.97,81.86,57.0,NORMAL,C,05/25/2026 00:59:01
TRF-0002,Riyadh-East,236.49,233.38,59.89,55.19,61.9,NORMAL,C,2026/05/25 00:59:01
TRF-0003,Jeddah-Main,222.44,346.05,59.96,76.98,60.7,NORMAL,C,05/25/2026 00:59:01
TRF-0004,Jeddah-Industrial,234.04,383.83,60.17,89.83,49.0,NORMAL,A,25-05-2026 00:59
TRF-0005,Dammam-Central,223.72,138.61,60.16,31.01,57.0,NORMAL,A,2026-05-25 00:59:01
TRF-0006,Dammam-Port,238.92,493.6,59.94,117.93,44.8,NORMAL,C,2026-05-25 00:59:01
TRF-0007,Mecca-Haram,230.75,221.27,60.07,51.06,54.3,NORMAL,C,2026-05-25 00:59:01
TRF-0008,Medina-Central,228.5,412.74,59.97,94.31,56.1,NORMAL,A,2026/05/25 00:59:01
TRF-0009,Abha-City,232.72,492.73,59.99,114.67,34.6,NORMAL,A,2026-05-25 00:59:01
TRF-0010,Tabuk-Center,231.85,281.89,59.98,65.36,47.9,NORMAL,C,2026-05-25 00:59:01
TRF-0001,Riyadh-North,232.74,273.97,59.87,63.76,39.9,NORMAL,C,20260525T005901
TRF-0002,Riyadh-East,239.66,376.37,60.0,90.2,39.6,NORMAL,A,2026/05/25 00:59:01
TRF-0003,Jeddah-Main,236.91,223.86,59.92,53.03,60.1,NORMAL,A,05/25/2026 00:59:01
TRF-0004,Jeddah-Industrial,226.52,462.26,60.06,104.71,59.6,NORMAL,C,05/25/2026 00:59:01
TRF-0005,Dammam-Central,227.97,171.91,60.01,39.19,41.1,NORMAL,C,2026/05/25 00:59:01
TRF-0006,Dammam-Port,233.78,409.88,59.81,95.82,53.0,NORMAL,C,2026-05-25 00:59:01
TRF-0007,Mecca-Haram,221.88,221.31,60.18,49.1,34.9,NORMAL,A,2026-05-25 00:59:01
TRF-0008,Medina-Central,220.95,101.05,60.05,22.33,43.2,NORMAL,A,05/25/2026 00:59:01
TRF-0009,Abha-City,232.06,448.85,59.98,104.16,63.6,NORMAL,C,2026/05/25 00:59:01
TRF-0009,Abha-City,232.06,448.85,59.98,104.16,63.6,NORMAL,C,2026/05/25 00:59:01
TRF-0010,Tabuk-Center,226.9,498.18,59.82,113.04,63.4,NORMAL,B,05/25/2026 00:59:01
TRF-0001,Riyadh-North,239.53,348.32,59.91,83.43,40.1,NORMAL,A,2026-05-25 00:59:01
TRF-0002,Riyadh-East,222.92,267.65,60.15,59.66,56.3,NORMAL,B,2026/05/25 00:59:01
TRF-0003,Jeddah-Main,237.44,321.16,60.0,76.26,52.2,NORMAL,B,20260525T005901
TRF-0004,Jeddah-Industrial,222.96,187.38,59.81,41.78,56.3,NORMAL,C,20260525T005901
TRF-0005,Dammam-Central,238.62,252.34,60.09,60.21,,NORMAL,A,2026-05-25 00:59:01
TRF-0006,Dammam-Port,224.2,104.82,60.1,23.5,43.9,NORMAL,C,25-05-2026 00:59
TRF-0007,Mecca-Haram,231.96,333.14,59.91,77.28,31.8,NORMAL,C,2026-05-25 00:59:01
TRF-0008,Medina-Central,224.14,394.83,60.17,88.5,46.5,NORMAL,A,2026/05/25 00:59:01
TRF-0009,Abha-City,233.81,295.72,60.09,69.14,43.2,NORMAL,C,2026/05/25 00:59:01
TRF-0010,Tabuk-Center,235.16,188.14,60.08,44.24,45.5,NORMAL,A,2026-05-25 00:59:01
TRF-0001,Riyadh-North,220.79,478.59,59.85,105.67,63.1,NORMAL,C,25-05-2026 00:59
TRF-0002,Riyadh-East,-230,326.83,59.86,73.74,36.4,NORMAL,C,2026-05-25 00:59:01
TRF-0003,Jeddah-Main,228.4,488.19,59.97,111.5,32.5,NORMAL,C,2026/05/25 00:59:01
TRF-0004,Jeddah-Industrial,237.15,378.56,60.05,89.78,54.8,NORMAL,C,20260525T005901
TRF-0005,Dammam-Central,228.63,463.23,59.96,105.91,59.9,NORMAL,C,25-05-2026 00:59
TRF-0006,Dammam-Port,222.55,369.46,60.07,82.22,45.1,NORMAL,B,20260525T005901
TRF-0007,Mecca-Haram,230.64,146.77,59.92,33.85,35.4,NORMAL,B,2026-05-25 00:59:01
TRF-0008,Medina-Central,228.69,294.82,60.02,67.42,56.5,NORMAL,A,2026-05-25 00:59:01
TRF-0009,Abha-City,,403.69,60.16,96.61,36.0,NORMAL,A,20260525T005901
CORRUPTED_DATA_###!!!@@@@
TRF-0010,Tabuk-Center,222.85,457.14,59.93,101.87,250.0,OVERHEAT,A,05/25/2026 00:59:01
TRF-0001,Riyadh-North,234.28,114.59,60.17,26.85,40.2,NORMAL,C,20260525T005901
TRF-0002,Riyadh-East,237.22,205.76,60.12,,55.5,NORMAL,C,25-05-2026 00:59
TRF-0003,Jeddah-Main,232.77,346.23,59.86,80.59,37.2,NORMAL,C,2026-05-25 00:59:01
TRF-0004,Jeddah-Industrial,233.45,450.47,59.88,105.16,43.3,NORMAL,C,05/25/2026 00:59:01
TRF-0005,Dammam-Central,234.66,473.84,59.95,111.19,30.3,NORMAL,A,20260525T005901
TRF-0006,Dammam-Port,,177.73,59.98,39.86,45.6,NORMAL,A,2026-05-25 00:59:01
TRF-0007,Mecca-Haram,239.17,319.95,59.89,76.52,60.3,NORMAL,A,20260525T005901
TRF-0008,Medina-Central,225.21,414.05,59.92,93.25,57.4,NORMAL,B,2026/05/25 00:59:01
TRF-0009,Abha-City,220.39,277.43,59.9,61.14,51.1,NORMAL,B,25-05-2026 00:59
TRF-0010,Tabuk-Center,225.05,313.65,60.18,70.59,37.8,NORMAL,C,05/25/2026 00:59:01
TRF-0001,Riyadh-North,236.31,303.95,60.16,71.83,34.6,NORMAL,A,2026/05/25 00:59:01
TRF-0002,Riyadh-East,220.14,128.57,60.08,28.3,59.3,NORMAL,C,2026/05/25 00:59:01
TRF-0003,Jeddah-Main,220.52,140.07,59.87,30.89,48.3,NORMAL,A,05/25/2026 00:59:01
TRF-0004,Jeddah-Industrial,237.18,454.49,59.95,107.8,63.2,NORMAL,B,2026-05-25 00:59:01
TRF-0005,Dammam-Central,239.26,111.81,59.93,26.75,35.4,NORMAL,A,20260525T005901
TRF-0006,Dammam-Port,,455.51,60.05,101.44,34.1,NORMAL,B,2026/05/25 00:59:01
TRF-0007,Mecca-Haram,226.75,383.26,60.08,86.9,63.1,NORMAL,B,2026-05-25 00:59:01
TRF-0008,Medina-Central,-230,306.37,59.85,70.25,35.4,NORMAL,C,25-05-2026 00:59
TRF-0009,Abha-City,220.27,128.05,59.85,28.21,54.3,NORMAL,C,25-05-2026 00:59
TRF-0010,Tabuk-Center,236.56,418.23,60.13,98.94,54.8,NORMAL,A,2026/05/25 00:59:01
TRF-0001,Riyadh-North,236.17,264.9,60.14,62.56,42.8,NORMAL,C,25-05-2026 00:59
TRF-0002,Riyadh-East,230.34,233.45,60.16,53.77,34.0,NORMAL,C,25-05-2026 00:59
TRF-0003,Jeddah-Main,230.86,121.55,59.83,28.06,32.2,NORMAL,B,25-05-2026 00:59
TRF-0004,Jeddah-Industrial,223.86,232.89,59.83,52.13,38.3,NORMAL,A,20260525T005901
TRF-0005,Dammam-Central,231.11,488.54,59.99,112.91,35.3,NORMAL,A,05/25/2026 00:59:01
TRF-0006,Dammam-Port,226.46,345.62,59.98,78.27,55.6,NORMAL,C,05/25/2026 00:59:01
TRF-0007,Mecca-Haram,220.41,343.08,59.95,75.62,30.6,NORMAL,A,05/25/2026 00:59:01
TRF-0008,Medina-Central,221.75,251.08,60.01,55.68,61.7,NORMAL,B,05/25/2026 00:59:01
TRF-0009,Abha-City,235.39,438.01,59.82,103.1,32.8,NORMAL,B,25-05-2026 00:59
TRF-0010,Tabuk-Center,222.79,393.77,59.87,87.73,55.1,NORMAL,B,20260525T005901
TRF-0001,Riyadh-North,230.25,163.48,60.2,37.64,31.9,NORMAL,C,25-05-2026 00:59
TRF-0002,Riyadh-East,233.5,170.86,60.16,39.9,30.8,NORMAL,C,05/25/2026 00:59:01
TRF-0003,Jeddah-Main,236.86,143.32,60.02,33.95,54.3,NORMAL,C,2026-05-25 00:59:01
TRF-0004,Jeddah-Industrial,234.43,285.75,59.85,66.99,52.8,NORMAL,A,25-05-2026 00:59
TRF-0005,Dammam-Central,236.99,307.07,60.05,72.77,45.7,NORMAL,A,20260525T005901
TRF-0006,Dammam-Port,232.82,101.8,59.91,23.7,62.0,NORMAL,B,20260525T005901
TRF-0007,Mecca-Haram,227.38,223.19,60.05,50.75,50.6,NORMAL,A,05/25/2026 00:59:01
TRF-0008,Medina-Central,-230,321.6,60.18,73.38,51.5,NORMAL,A,2026-05-25 00:59:01
TRF-0009,Abha-City,239.74,235.7,60.02,56.51,56.6,NORMAL,A,2026-05-25 00:59:01
TRF-0010,Tabuk-Center,221.05,231.37,59.93,51.14,60.4,NORMAL,B,20260525T005901
TRF-0001,Riyadh-North,223.35,499.92,60.02,111.66,62.5,NORMAL,C,2026-05-25 00:59:01
TRF-0002,Riyadh-East,226.56,198.15,59.82,44.89,48.2,NORMAL,C,25-05-2026 00:59
TRF-0003,Jeddah-Main,220.29,493.15,60.13,108.64,61.2,NORMAL,A,05/25/2026 00:59:01
TRF-0004,Jeddah-Industrial,232.72,464.14,60.18,108.01,37.5,NORMAL,C,05/25/2026 00:59:01
TRF-0005,Dammam-Central,228.83,212.77,59.97,48.69,45.9,NORMAL,C,20260525T005901
TRF-0006,Dammam-Port,227.4,395.17,59.89,89.86,62.5,NORMAL,B,25-05-2026 00:59
TRF-0007,Mecca-Haram,235.32,255.42,60.16,60.11,64.4,NORMAL,B,25-05-2026 00:59
TRF-0008,Medina-Central,238.3,238.04,60.07,56.72,56.5,NORMAL,B,2026-05-25 00:59:01
TRF-0009,Abha-City,232.63,417.96,60.0,97.23,32.0,NORMAL,B,2026/05/25 00:59:01
TRF-0010,Tabuk-Center,223.02,154.71,60.0,34.5,59.9,NORMAL,B,20260525T005901
TRF-0001,Riyadh-North,236.1,199.83,59.83,47.18,56.0,NORMAL,A,25-05-2026 00:59
TRF-0002,Riyadh-East,226.59,325.72,59.95,73.8,40.7,NORMAL,B,2026/05/25 00:59:01
TRF-0003,Jeddah-Main,224.78,400.41,60.07,90.0,54.1,NORMAL,C,20260525T005901
TRF-0004,Jeddah-Industrial,222.11,124.34,59.87,27.62,57.4,NORMAL,A,2026/05/25 00:59:01
TRF-0005,Dammam-Central,235.89,414.54,59.87,97.79,43.5,NORMAL,C,25-05-2026 00:59
TRF-0006,Dammam-Port,238.96,150.42,59.8,35.94,42.3,NORMAL,C,05/25/2026 00:59:01
TRF-0007,Mecca-Haram,229.01,304.15,60.16,69.65,40.5,NORMAL,C,25-05-2026 00:59
TRF-0008,Medina-Central,234.15,371.25,59.81,86.93,,NORMAL,C,2026-05-25 00:59:01
TRF-0009,Abha-City,225.09,159.36,59.97,35.87,36.0,NORMAL,C,25-05-2026 00:59
TRF-0010,Tabuk-Center,233.19,170.13,59.8,39.67,62.1,NORMAL,B,25-05-2026 00:59
TRF-0001,Riyadh-North,228.03,279.49,60.04,63.73,33.5,NORMAL,C,05/25/2026 00:59:01
TRF-0002,Riyadh-East,222.01,453.98,60.18,100.79,64.4,NORMAL,B,20260525T005901
TRF-0003,Jeddah-Main,222.34,255.6,60.0,56.83,30.3,NORMAL,C,25-05-2026 00:59
TRF-0004,Jeddah-Industrial,237.74,278.67,60.07,66.25,250.0,OVERHEAT,A,2026/05/25 00:59:01
TRF-0005,Dammam-Central,236.82,373.51,60.17,88.45,36.9,NORMAL,C,25-05-2026 00:59
TRF-0006,Dammam-Port,234.67,238.68,59.94,56.01,46.0,NORMAL,A,20260525T005901
TRF-0007,Mecca-Haram,225.89,393.58,59.83,88.91,57.1,NORMAL,C,20260525T005901
TRF-0008,Medina-Central,227.24,257.73,60.1,58.57,56.1,NORMAL,B,2026-05-25 00:59:01
TRF-0009,Abha-City,239.19,416.71,59.9,99.67,50.9,NORMAL,A,05/25/2026 00:59:01
TRF-0010,Tabuk-Center,-230,118.6,60.16,27.1,35.3,NORMAL,C,05/25/2026 00:59:01
TRF-0001,Riyadh-North,225.58,435.86,60.12,98.32,36.3,NORMAL,B,2026/05/25 00:59:01
TRF-0002,Riyadh-East,220.43,441.33,60.02,97.28,47.0,NORMAL,A,2026/05/25 00:59:01
TRF-0003,Jeddah-Main,237.58,344.83,60.05,81.92,61.9,NORMAL,C,25-05-2026 00:59
TRF-0004,Jeddah-Industrial,235.01,463.55,59.83,108.94,55.3,NORMAL,C,20260525T005901
TRF-0005,Dammam-Central,229.82,293.58,60.04,67.47,43.3,NORMAL,B,20260525T005901
TRF-0006,Dammam-Port,225.94,145.75,60.08,32.93,43.1,NORMAL,C,05/25/2026 00:59:01
TRF-0007,Mecca-Haram,234.75,159.69,59.81,37.49,53.5,NORMAL,B,2026-05-25 00:59:01
TRF-0008,Medina-Central,228.97,360.95,59.93,82.65,56.6,NORMAL,B,2026-05-25 00:59:01
TRF-0009,Abha-City,227.66,453.87,60.0,103.33,37.1,NORMAL,C,25-05-2026 00:59
TRF-0010,Tabuk-Center,220.65,315.8,59.83,69.68,31.7,NORMAL,C,25-05-2026 00:59
TRF-0001,Riyadh-North,222.05,162.35,60.15,36.05,40.9,NORMAL,A,05/25/2026 00:59:02
TRF-0002,Riyadh-East,232.83,378.77,60.04,88.19,47.6,NORMAL,A,2026-05-25 00:59:02
SENSOR_ERROR_0xFFA2
TRF-0003,Jeddah-Main,221.63,0.0,60.11,0.0,55.0,OUTAGE,C,05/25/2026 00:59:02
TRF-0004,Jeddah-Industrial,221.47,156.76,59.81,34.72,63.2,NORMAL,B,2026-05-25 00:59:02
TRF-0005,Dammam-Central,238.08,454.41,60.01,108.19,40.6,NORMAL,C,25-05-2026 00:59
TRF-0006,Dammam-Port,220.94,348.78,59.95,77.06,64.2,NORMAL,C,25-05-2026 00:59
TRF-0007,Mecca-Haram,230.02,176.07,60.03,40.5,56.1,NORMAL,B,25-05-2026 00:59
TRF-0008,Medina-Central,222.84,181.28,59.93,40.4,53.0,NORMAL,B,20260525T005902
TRF-0009,Abha-City,230.08,215.17,60.12,49.51,46.3,NORMAL,A,2026-05-25 00:59:02
TRF-0010,Tabuk-Center,223.61,432.78,59.98,96.77,,NORMAL,A,2026-05-25 00:59:02
TRF-0001,Riyadh-North,239.57,199.5,59.93,47.79,41.6,NORMAL,C,2026-05-25 00:59:02
TRF-0002,Riyadh-East,230.24,324.75,59.89,74.77,49.6,NORMAL,C,2026-05-25 00:59:02
TRF-0003,Jeddah-Main,238.49,308.36,59.93,73.54,59.1,NORMAL,A,2026/05/25 00:59:02
TRF-0004,Jeddah-Industrial,231.3,208.0,60.15,48.11,250.0,OVERHEAT,B,2026/05/25 00:59:02
TRF-0005,Dammam-Central,226.19,292.27,59.82,66.11,59.1,NORMAL,A,2026/05/25 00:59:02
TRF-0006,Dammam-Port,223.98,121.6,59.9,27.24,41.9,NORMAL,B,05/25/2026 00:59:02
TRF-0007,Mecca-Haram,233.81,170.2,59.96,39.79,56.1,NORMAL,C,05/25/2026 00:59:02
TRF-0008,Medina-Central,222.45,275.22,60.15,61.22,50.3,NORMAL,A,20260525T005902
TRF-0009,Abha-City,236.97,277.61,60.02,65.79,31.8,NORMAL,C,25-05-2026 00:59
TRF-0010,Tabuk-Center,235.63,270.98,59.92,63.85,52.1,NORMAL,B,05/25/2026 00:59:02
TRF-0001,Riyadh-North,223.28,295.48,60.02,65.97,57.9,NORMAL,B,2026-05-25 00:59:02
TRF-0002,Riyadh-East,227.63,404.41,60.06,92.06,62.7,NORMAL,A,25-05-2026 00:59
TRF-0003,Jeddah-Main,238.51,235.95,49.21,56.28,46.8,FREQ_DRIFT,B,05/25/2026 00:59:02
TRF-0004,Jeddah-Industrial,232.52,415.69,60.04,96.66,51.5,NORMAL,B,25-05-2026 00:59
TRF-0005,Dammam-Central,222.38,494.07,59.91,109.87,48.2,NORMAL,C,2026-05-25 00:59:02
TRF-0006,Dammam-Port,233.78,441.38,60.17,103.19,35.0,NORMAL,B,25-05-2026 00:59
TRF-0007,Mecca-Haram,226.76,388.41,59.81,88.08,63.0,NORMAL,B,2026/05/25 00:59:02
TRF-0008,Medina-Central,237.38,252.14,60.07,59.85,50.6,NORMAL,B,2026/05/25 00:59:02
TRF-0009,Abha-City,237.62,452.63,,107.55,60.9,NORMAL,C,05/25/2026 00:59:02
TRF-0010,Tabuk-Center,228.19,196.59,60.12,44.86,61.2,NORMAL,A,25-05-2026 00:59
TRF-0001,Riyadh-North,223.65,389.53,60.08,87.12,31.9,NORMAL,C,2026-05-25 00:59:02
TRF-0001,Riyadh-North,223.65,389.53,60.08,87.12,31.9,NORMAL,C,2026-05-25 00:59:02
TRF-0002,Riyadh-East,230.94,237.59,60.13,54.87,31.8,NORMAL,A,05/25/2026 00:59:02
TRF-0002,Riyadh-East,230.94,237.59,60.13,54.87,31.8,NORMAL,A,05/25/2026 00:59:02
TRF-0003,Jeddah-Main,233.36,480.66,59.97,112.17,49.4,NORMAL,B,2026-05-25 00:59:02
TRF-0004,Jeddah-Industrial,231.32,242.44,60.06,56.08,36.2,NORMAL,B,2026/05/25 00:59:02
TRF-0005,Dammam-Central,237.08,185.19,60.09,43.9,250.0,OVERHEAT,A,20260525T005902
TRF-0006,Dammam-Port,238.38,252.56,59.95,60.21,35.6,NORMAL,C,25-05-2026 00:59
TRF-0007,Mecca-Haram,237.02,250.16,59.83,59.29,31.7,NORMAL,A,20260525T005902
TRF-0008,Medina-Central,-230,302.12,59.82,68.51,39.2,NORMAL,B,20260525T005902
TRF-0009,Abha-City,237.79,168.76,59.99,40.13,250.0,OVERHEAT,C,25-05-2026 00:59
TRF-0010,Tabuk-Center,230.25,437.57,60.12,100.75,40.5,NORMAL,A,25-05-2026 00:59
TRF-0001,Riyadh-North,222.07,279.16,60.03,61.99,56.1,NORMAL,C,2026/05/25 00:59:02
TRF-0002,Riyadh-East,230.5,0.0,60.18,0.0,53.0,OUTAGE,A,2026/05/25 00:59:02
TRF-0003,Jeddah-Main,220.09,267.04,60.01,58.77,34.0,NORMAL,C,25-05-2026 00:59
TRF-0004,Jeddah-Industrial,238.12,128.47,59.93,30.59,50.2,NORMAL,C,2026-05-25 00:59:02
TRF-0005,Dammam-Central,234.39,367.77,60.01,86.2,43.8,NORMAL,B,2026-05-25 00:59:02
TRF-0006,Dammam-Port,228.78,195.63,59.86,44.76,57.1,NORMAL,C,2026/05/25 00:59:02
TRF-0007,Mecca-Haram,223.02,200.34,60.09,44.68,43.5,NORMAL,C,20260525T005902
TRF-0008,Medina-Central,238.11,275.66,59.95,65.64,34.7,NORMAL,C,20260525T005902
TRF-0009,Abha-City,237.6,417.13,59.9,99.11,45.2,NORMAL,B,2026-05-25 00:59:02
TRF-0010,Tabuk-Center,239.36,470.44,60.04,112.6,61.2,NORMAL,B,05/25/2026 00:59:02
TRF-0001,Riyadh-North,236.52,110.76,59.87,26.2,34.2,NORMAL,C,25-05-2026 00:59
TRF-0002,Riyadh-East,220.44,212.44,59.86,46.83,53.8,NORMAL,C,2026/05/25 00:59:02
TRF-0003,Jeddah-Main,222.78,298.4,59.94,66.48,43.3,NORMAL,C,20260525T005902
TRF-0004,Jeddah-Industrial,232.28,494.85,60.13,114.94,250.0,OVERHEAT,C,20260525T005902
TRF-0005,Dammam-Central,231.76,466.66,60.15,108.15,60.1,NORMAL,B,2026-05-25 00:59:02
TRF-0006,Dammam-Port,237.49,289.65,59.91,68.79,37.5,NORMAL,B,25-05-2026 00:59
TRF-0007,Mecca-Haram,233.17,486.57,60.16,113.45,56.0,NORMAL,C,05/25/2026 00:59:02
TRF-0008,Medina-Central,226.86,468.1,59.91,106.19,250.0,OVERHEAT,B,25-05-2026 00:59
TRF-0009,Abha-City,228.59,485.98,59.99,111.09,51.8,NORMAL,B,20260525T005902
TRF-0010,Tabuk-Center,224.32,487.4,59.96,109.33,63.4,NORMAL,C,05/25/2026 00:59:02
TRF-0001,Riyadh-North,233.15,232.01,59.87,54.09,44.5,NORMAL,B,05/25/2026 00:59:02
TRF-0002,Riyadh-East,231.81,350.67,59.83,81.29,55.5,NORMAL,B,05/25/2026 00:59:02
TRF-0003,Jeddah-Main,229.81,202.15,60.13,46.46,51.7,NORMAL,A,2026/05/25 00:59:02
TRF-0003,Jeddah-Main,229.81,202.15,60.13,46.46,51.7,NORMAL,A,2026/05/25 00:59:02
TRF-0004,Jeddah-Industrial,228.69,144.32,60.14,33.0,42.9,NORMAL,A,05/25/2026 00:59:02
TRF-0005,Dammam-Central,227.29,225.2,59.94,51.19,49.5,NORMAL,C,2026/05/25 00:59:02
TRF-0006,Dammam-Port,224.06,0.0,60.08,0.0,37.4,OUTAGE,A,2026/05/25 00:59:02
TRF-0007,Mecca-Haram,230.03,142.0,59.81,32.66,49.0,NORMAL,B,2026/05/25 00:59:02
TRF-0008,Medina-Central,230.0,167.42,59.85,38.51,38.7,NORMAL,B,2026/05/25 00:59:02

