transformer_id,location,voltage,current,frequency,power_mw,temperature,status,phase,timestamp
TRF-0003,Jeddah-Main,225.28,437.08,59.95,98.47,30.6,NORMAL,B,05/25/2026 00:59:13
TRF-0004,Jeddah-Industrial,236.14,228.13,59.98,53.87,54.9,NORMAL,A,05/25/2026 00:59:13
TRF-0005,Dammam-Central,225.36,160.32,60.14,36.13,52.1,NORMAL,C,2026/05/25 00:59:13
TRF-0006,Dammam-Port,229.81,494.87,60.18,113.73,30.6,NORMAL,A,05/25/2026 00:59:13
TRF-0007,Mecca-Haram,233.22,412.94,64.41,96.31,40.6,FREQ_DRIFT,B,25-05-2026 00:59
TRF-0008,Medina-Central,-230,361.59,60.13,80.53,52.6,NORMAL,C,25-05-2026 00:59
TRF-0009,Abha-City,239.98,456.36,59.9,109.52,59.8,NORMAL,B,20260525T005913
TRF-0010,Tabuk-Center,239.78,369.85,59.88,88.68,55.8,NORMAL,C,20260525T005913
TRF-0001,Riyadh-North,235.24,180.38,60.03,42.43,37.6,NORMAL,A,25-05-2026 00:59
TRF-0002,Riyadh-East,222.67,,60.17,45.01,54.8,NORMAL,B,25-05-2026 00:59
TRF-0003,Jeddah-Main,224.53,393.6,60.19,88.38,52.4,NORMAL,A,2026/05/25 00:59:13
TRF-0004,Jeddah-Industrial,234.62,265.48,60.19,62.29,41.6,NORMAL,B,25-05-2026 00:59
TRF-0005,Dammam-Central,233.33,0.0,59.95,0.0,52.5,OUTAGE,A,2026-05-25 00:59:13
TRF-0006,Dammam-Port,234.13,266.52,59.96,62.4,37.4,NORMAL,A,05/25/2026 00:59:13
TRF-0007,Mecca-Haram,222.72,310.93,59.85,69.25,61.2,NORMAL,A,20260525T005913
TRF-0008,Medina-Central,224.14,280.76,60.05,62.93,57.2,NORMAL,A,25-05-2026 00:59
TRF-0009,Abha-City,239.45,214.98,60.16,51.48,53.4,NORMAL,C,20260525T005913
TRF-0010,Tabuk-Center,232.92,195.15,59.89,45.45,59.6,NORMAL,B,05/25/2026 00:59:13
TRF-0001,Riyadh-North,222.74,263.93,60.14,58.79,56.8,NORMAL,C,2026/05/25 00:59:13
TRF-0002,Riyadh-East,223.6,313.3,59.86,70.05,58.2,NORMAL,C,05/25/2026 00:59:13
TRF-0003,Jeddah-Main,230.52,320.77,59.98,73.94,57.6,NORMAL,C,25-05-2026 00:59
TRF-0004,Jeddah-Industrial,228.69,272.66,60.1,62.35,39.9,NORMAL,C,05/25/2026 00:59:13
TRF-0005,Dammam-Central,223.46,144.13,60.19,32.21,52.9,NORMAL,A,25-05-2026 00:59
TRF-0006,Dammam-Port,239.74,0.0,60.17,0.0,42.0,OUTAGE,A,2026-05-25 00:59:13
TRF-0007,Mecca-Haram,229.32,214.35,59.88,49.15,32.3,NORMAL,C,05/25/2026 00:59:13
TRF-0008,Medina-Central,233.1,142.67,59.96,33.26,39.1,NORMAL,C,25-05-2026 00:59
TRF-0009,Abha-City,224.4,367.89,60.13,82.55,40.5,NORMAL,A,05/25/2026 00:59:13
TRF-0010,Tabuk-Center,233.13,156.05,60.15,36.38,58.8,NORMAL,C,05/25/2026 00:59:13
TRF-0001,Riyadh-North,221.99,222.34,60.18,49.36,46.2,NORMAL,C,20260525T005913
TRF-0002,Riyadh-East,224.38,457.11,60.06,102.57,55.1,NORMAL,C,05/25/2026 00:59:13
TRF-0003,Jeddah-Main,222.66,118.3,60.1,26.34,40.3,NORMAL,A,05/25/2026 00:59:13
TRF-0004,Jeddah-Industrial,226.01,233.28,60.14,52.72,57.0,NORMAL,A,20260525T005913
TRF-0005,Dammam-Central,228.63,378.08,59.94,86.44,48.6,NORMAL,B,25-05-2026 00:59
TRF-0006,Dammam-Port,235.26,123.93,59.8,29.16,43.3,NORMAL,B,20260525T005913
TRF-0007,Mecca-Haram,226.38,229.81,60.11,52.02,45.2,NORMAL,A,25-05-2026 00:59
TRF-0008,Medina-Central,221.44,439.89,59.92,97.41,62.9,NORMAL,A,2026/05/25 00:59:13
TRF-0009,Abha-City,236.92,176.95,60.12,41.92,48.9,NORMAL,A,2026/05/25 00:59:13
TRF-0010,Tabuk-Center,223.64,208.41,46.49,46.61,46.6,FREQ_DRIFT,C,20260525T005913
TRF-0001,Riyadh-North,225.99,301.88,59.96,68.22,43.4,NORMAL,C,20260525T005913
TRF-0002,Riyadh-East,223.17,484.31,60.0,108.08,39.7,NORMAL,A,2026/05/25 00:59:13
TRF-0003,Jeddah-Main,237.91,262.25,60.14,62.39,39.0,NORMAL,B,2026/05/25 00:59:13
TRF-0004,Jeddah-Industrial,233.68,271.49,60.14,63.44,63.6,NORMAL,C,05/25/2026 00:59:13
TRF-0005,Dammam-Central,231.67,172.45,59.93,39.95,63.5,NORMAL,A,20260525T005913
TRF-0006,Dammam-Port,223.4,376.11,60.1,84.02,38.6,NORMAL,C,20260525T005913
TRF-0007,Mecca-Haram,225.33,271.92,60.01,61.27,44.5,NORMAL,B,05/25/2026 00:59:13
TRF-0008,Medina-Central,227.6,226.53,60.07,51.56,42.7,NORMAL,C,2026/05/25 00:59:13
TRF-0009,Abha-City,222.22,384.16,60.06,85.37,59.8,NORMAL,A,2026-05-25 00:59:13
TRF-0010,Tabuk-Center,225.09,302.36,59.93,68.06,38.1,NORMAL,C,2026-05-25 00:59:13
TRF-0001,Riyadh-North,226.41,230.77,59.89,52.25,48.2,NORMAL,A,2026-05-25 00:59:13
TRF-0002,Riyadh-East,221.44,332.75,60.09,73.68,34.2,NORMAL,A,05/25/2026 00:59:13
TRF-0003,Jeddah-Main,225.42,185.62,60.03,41.84,35.9,NORMAL,C,2026-05-25 00:59:13
TRF-0004,Jeddah-Industrial,237.61,358.62,59.81,85.21,46.4,NORMAL,A,2026-05-25 00:59:13
TRF-0005,Dammam-Central,227.77,471.6,60.14,107.42,33.5,NORMAL,C,05/25/2026 00:59:13
SENSOR_ERROR_0xFFA2
TRF-0006,Dammam-Port,236.95,299.98,59.97,71.08,48.7,NORMAL,A,2026-05-25 00:59:13
TRF-0007,Mecca-Haram,226.78,261.83,60.13,59.38,62.2,NORMAL,C,2026-05-25 00:59:13
TRF-0008,Medina-Central,232.69,341.66,47.51,79.5,54.4,FREQ_DRIFT,B,20260525T005913
TRF-0008,Medina-Central,232.69,341.66,47.51,79.5,54.4,FREQ_DRIFT,B,20260525T005913
TRF-0009,Abha-City,222.99,304.83,59.95,67.97,,NORMAL,A,05/25/2026 00:59:13
TRF-0010,Tabuk-Center,228.51,357.14,60.02,81.61,,NORMAL,A,25-05-2026 00:59
TRF-0001,Riyadh-North,230.37,349.55,60.19,80.53,63.2,NORMAL,A,2026/05/25 00:59:13
TRF-0002,Riyadh-East,224.38,277.22,59.84,62.2,44.0,NORMAL,C,20260525T005913
TRF-0003,Jeddah-Main,233.75,358.8,60.02,83.87,35.6,NORMAL,C,2026/05/25 00:59:13
TRF-0004,Jeddah-Industrial,232.98,274.56,60.06,63.97,40.6,NORMAL,C,05/25/2026 00:59:13
TRF-0005,Dammam-Central,,197.12,59.87,46.0,48.5,NORMAL,C,25-05-2026 00:59
TRF-0006,Dammam-Port,238.93,0.0,60.13,0.0,55.0,OUTAGE,C,2026-05-25 00:59:13
TRF-0007,Mecca-Haram,230.02,182.51,60.18,41.98,62.8,NORMAL,A,20260525T005913
TRF-0008,Medina-Central,229.06,309.88,60.15,70.98,64.7,NORMAL,A,20260525T005913
TRF-0009,Abha-City,235.8,426.85,60.12,100.65,48.7,NORMAL,A,2026-05-25 00:59:13
TRF-0010,Tabuk-Center,239.97,189.79,59.85,45.54,53.6,NORMAL,A,05/25/2026 00:59:13
TRF-0001,Riyadh-North,238.24,311.8,60.13,74.28,45.4,NORMAL,A,25-05-2026 00:59
TRF-0002,Riyadh-East,236.81,495.64,60.03,117.37,33.8,NORMAL,C,2026-05-25 00:59:13
TRF-0003,Jeddah-Main,239.55,209.51,60.2,50.19,35.1,NORMAL,B,2026-05-25 00:59:13
TRF-0004,Jeddah-Industrial,233.12,151.81,59.82,35.39,42.2,NORMAL,A,2026/05/25 00:59:13
TRF-0005,Dammam-Central,232.94,337.74,59.89,78.67,61.4,NORMAL,B,25-05-2026 00:59
TRF-0006,Dammam-Port,-230,259.97,60.07,61.93,44.7,NORMAL,B,2026/05/25 00:59:13
TRF-0007,Mecca-Haram,233.51,277.8,59.8,64.87,36.0,NORMAL,C,2026/05/25 00:59:13
TRF-0008,Medina-Central,239.53,282.66,60.04,67.71,63.8,NORMAL,A,20260525T005913
TRF-0009,Abha-City,238.99,291.48,60.06,69.66,50.1,NORMAL,C,25-05-2026 00:59
TRF-0010,Tabuk-Center,234.46,134.19,,31.46,55.6,NORMAL,C,2026-05-25 00:59:13
TRF-0001,Riyadh-North,220.68,483.56,59.99,106.71,37.3,NORMAL,C,2026/05/25 00:59:13
TRF-0002,Riyadh-East,239.79,182.52,60.06,43.77,38.2,NORMAL,A,05/25/2026 00:59:13
TRF-0003,Jeddah-Main,227.57,321.63,59.86,73.19,50.8,NORMAL,C,20260525T005913
TRF-0004,Jeddah-Industrial,225.92,106.75,60.04,24.12,46.5,NORMAL,C,20260525T005913
TRF-0005,Dammam-Central,223.54,0.0,60.06,0.0,63.0,OUTAGE,C,20260525T005913
TRF-0006,Dammam-Port,226.95,162.14,60.15,36.8,48.2,NORMAL,C,20260525T005913
TRF-0007,Mecca-Haram,224.33,486.03,60.1,109.03,40.3,NORMAL,C,2026-05-25 00:59:13
TRF-0008,Medina-Central,233.82,399.67,60.08,93.45,46.4,NORMAL,B,20260525T005913
TRF-0009,Abha-City,232.55,0.0,60.1,0.0,47.5,OUTAGE,B,05/25/2026 00:59:13
TRF-0010,Tabuk-Center,222.93,441.93,59.81,98.52,33.8,NORMAL,C,20260525T005913
TRF-0001,Riyadh-North,239.52,202.28,60.09,48.45,54.1,NORMAL,B,2026-05-25 00:59:13
TRF-0002,Riyadh-East,220.42,211.9,59.89,46.71,46.0,NORMAL,A,25-05-2026 00:59
TRF-0003,Jeddah-Main,222.97,284.11,60.07,63.35,36.0,NORMAL,B,2026-05-25 00:59:13
TRF-0004,Jeddah-Industrial,224.31,228.57,60.19,,42.7,NORMAL,C,2026/05/25 00:59:13
TRF-0005,Dammam-Central,234.08,318.86,60.06,74.64,60.9,NORMAL,C,2026-05-25 00:59:13
TRF-0006,Dammam-Port,233.68,163.89,59.89,38.3,42.6,NORMAL,A,05/25/2026 00:59:13
TRF-0006,Dammam-Port,233.68,163.89,59.89,38.3,42.6,NORMAL,A,05/25/2026 00:59:13
TRF-0007,Mecca-Haram,237.5,232.16,60.07,55.14,30.9,NORMAL,B,20260525T005913
TRF-0008,Medina-Central,227.34,321.99,59.96,73.2,56.0,NORMAL,A,20260525T005913
TRF-0009,Abha-City,221.73,283.68,60.04,62.9,58.9,NORMAL,B,2026/05/25 00:59:13
TRF-0010,Tabuk-Center,227.67,219.19,59.93,49.9,,NORMAL,C,2026/05/25 00:59:13
TRF-0001,Riyadh-North,236.11,407.95,59.87,96.32,32.3,NORMAL,B,2026/05/25 00:59:13
TRF-0002,Riyadh-East,232.45,238.17,60.18,55.36,47.1,NORMAL,C,25-05-2026 00:59
TRF-0003,Jeddah-Main,225.26,365.73,60.07,82.38,61.2,NORMAL,C,20260525T005913
TRF-0004,Jeddah-Industrial,222.97,112.97,59.82,25.19,62.4,NORMAL,C,2026/05/25 00:59:13
TRF-0005,Dammam-Central,230.19,0.0,60.04,0.0,40.1,OUTAGE,B,2026/05/25 00:59:13
TRF-0006,Dammam-Port,234.97,150.48,60.12,35.36,54.7,NORMAL,A,2026/05/25 00:59:13
TRF-0007,Mecca-Haram,220.89,186.09,60.19,41.11,59.0,NORMAL,C,2026/05/25 00:59:13
TRF-0008,Medina-Central,239.77,151.17,60.18,36.25,40.8,NORMAL,B,2026-05-25 00:59:13
TRF-0009,Abha-City,237.15,370.61,60.01,87.89,48.5,NORMAL,B,05/25/2026 00:59:13
TRF-0010,Tabuk-Center,235.66,393.81,59.95,92.81,63.0,NORMAL,C,2026-05-25 00:59:13
TRF-0010,Tabuk-Center,235.66,393.81,59.95,92.81,63.0,NORMAL,C,2026-05-25 00:59:13
TRF-0001,Riyadh-North,227.63,404.41,60.18,92.06,48.2,NORMAL,C,2026/05/25 00:59:13
TRF-0002,Riyadh-East,231.08,259.24,59.92,59.91,56.4,NORMAL,C,2026/05/25 00:59:13
TRF-0003,Jeddah-Main,239.05,387.68,59.98,92.67,49.7,NORMAL,A,20260525T005913
TRF-0004,Jeddah-Industrial,231.26,368.85,59.9,85.3,41.3,NORMAL,B,2026/05/25 00:59:13
TRF-0005,Dammam-Central,237.74,365.03,60.19,86.78,44.9,NORMAL,B,05/25/2026 00:59:13
TRF-0006,Dammam-Port,235.97,423.43,59.94,99.92,41.7,NORMAL,C,05/25/2026 00:59:13
TRF-0007,Mecca-Haram,235.33,493.63,59.98,116.17,40.2,NORMAL,C,2026/05/25 00:59:13
TRF-0008,Medina-Central,221.61,128.18,60.11,28.41,43.3,NORMAL,A,2026/05/25 00:59:13
TRF-0009,Abha-City,234.16,431.27,60.08,100.99,39.8,NORMAL,B,20260525T005913
TRF-0010,Tabuk-Center,227.92,251.88,60.05,57.41,57.9,NORMAL,B,20260525T005913
TRF-0001,Riyadh-North,230.21,119.69,59.99,27.55,34.3,NORMAL,B,2026/05/25 00:59:13
TRF-0002,Riyadh-East,237.81,406.99,60.03,96.79,30.5,NORMAL,C,20260525T005913
TRF-0003,Jeddah-Main,233.02,216.0,60.14,50.33,34.1,NORMAL,B,2026/05/25 00:59:13
TRF-0004,Jeddah-Industrial,223.92,111.47,60.14,24.96,30.2,NORMAL,C,05/25/2026 00:59:13
TRF-0005,Dammam-Central,225.33,102.75,60.02,23.15,49.7,NORMAL,C,05/25/2026 00:59:13
TRF-0006,Dammam-Port,220.67,309.62,59.89,68.32,34.2,NORMAL,A,20260525T005913
TRF-0007,Mecca-Haram,-230,153.44,59.81,35.86,61.6,NORMAL,B,2026/05/25 00:59:13
TRF-0008,Medina-Central,231.14,330.82,59.95,76.47,30.0,NORMAL,A,2026-05-25 00:59:13
TRF-0009,Abha-City,236.13,320.78,60.15,75.75,32.4,NORMAL,A,2026/05/25 00:59:13
TRF-0010,Tabuk-Center,232.32,311.72,60.13,72.42,51.1,NORMAL,B,20260525T005913
TRF-0001,Riyadh-North,230.78,417.63,59.92,96.38,53.5,NORMAL,A,05/25/2026 00:59:13
TRF-0002,Riyadh-East,221.82,218.46,60.18,48.46,33.0,NORMAL,C,05/25/2026 00:59:13
TRF-0003,Jeddah-Main,236.38,140.53,59.86,33.22,39.9,NORMAL,C,05/25/2026 00:59:13
TRF-0004,Jeddah-Industrial,227.91,380.02,59.93,86.61,36.6,NORMAL,A,20260525T005913
TRF-0005,Dammam-Central,235.13,175.69,46.04,41.31,44.5,FREQ_DRIFT,C,25-05-2026 00:59
TRF-0006,Dammam-Port,233.55,236.49,59.86,55.23,32.2,NORMAL,B,05/25/2026 00:59:13
TRF-0007,Mecca-Haram,225.23,336.2,59.96,75.72,59.8,NORMAL,C,05/25/2026 00:59:13
TRF-0008,Medina-Central,233.26,141.6,60.17,33.03,63.4,NORMAL,C,20260525T005913
TRF-0009,Abha-City,237.79,190.46,59.96,45.29,62.7,NORMAL,B,25-05-2026 00:59
TRF-0010,Tabuk-Center,234.01,352.32,59.86,82.45,62.9,NORMAL,A,05/25/2026 00:59:13
TRF-0001,Riyadh-North,224.35,445.68,59.83,99.99,46.8,NORMAL,C,2026-05-25 00:59:13
TRF-0002,Riyadh-East,225.62,210.83,59.83,47.57,41.2,NORMAL,A,2026-05-25 00:59:13
TRF-0003,Jeddah-Main,230.36,271.35,60.0,62.51,43.1,NORMAL,B,2026-05-25 00:59:13
TRF-0004,Jeddah-Industrial,238.11,477.58,59.82,113.72,41.7,NORMAL,C,25-05-2026 00:59
TRF-0005,Dammam-Central,220.99,330.41,59.94,73.02,44.7,NORMAL,C,25-05-2026 00:59
TRF-0006,Dammam-Port,235.58,271.61,60.14,63.99,49.6,NORMAL,B,2026-05-25 00:59:13
TRF-0007,Mecca-Haram,234.13,119.21,59.89,27.91,55.9,NORMAL,C,2026-05-25 00:59:13
TRF-0008,Medina-Central,222.36,331.79,60.0,73.78,250.0,OVERHEAT,B,2026-05-25 00:59:13
TRF-0009,Abha-City,229.16,203.41,60.16,46.61,32.3,NORMAL,C,2026/05/25 00:59:13
TRF-0010,Tabuk-Center,231.18,328.17,60.01,75.87,43.9,NORMAL,A,20260525T005913
TRF-0001,Riyadh-North,233.37,454.44,60.04,106.05,250.0,OVERHEAT,C,25-05-2026 00:59
TRF-0002,Riyadh-East,239.32,274.7,59.9,65.74,59.5,NORMAL,A,20260525T005913
TRF-0003,Jeddah-Main,227.51,135.26,60.06,30.77,250.0,OVERHEAT,A,20260525T005913
TRF-0004,Jeddah-Industrial,220.99,458.26,60.0,101.27,42.5,NORMAL,C,25-05-2026 00:59
TRF-0005,Dammam-Central,239.84,134.49,60.13,32.26,49.3,NORMAL,B,20260525T005913
TRF-0006,Dammam-Port,236.16,474.01,59.86,111.94,64.7,NORMAL,B,2026/05/25 00:59:13
TRF-0007,Mecca-Haram,231.69,309.08,59.9,71.61,31.9,NORMAL,B,25-05-2026 00:59
TRF-0008,Medina-Central,230.03,141.89,60.06,32.64,49.0,NORMAL,B,05/25/2026 00:59:13
TRF-0009,Abha-City,226.0,191.07,60.05,43.18,46.2,NORMAL,A,05/25/2026 00:59:13
TRF-0010,Tabuk-Center,236.01,425.27,67.05,100.37,36.3,FREQ_DRIFT,C,2026-05-25 00:59:13
TRF-0001,Riyadh-North,239.78,208.62,59.85,50.02,42.2,NORMAL,C,2026-05-25 00:59:13
TRF-0002,Riyadh-East,228.74,269.93,59.99,61.74,61.2,NORMAL,B,2026-05-25 00:59:13
TRF-0003,Jeddah-Main,225.5,131.41,59.93,29.63,62.2,NORMAL,B,2026-05-25 00:59:13
TRF-0004,Jeddah-Industrial,226.24,366.71,59.84,82.96,47.6,NORMAL,B,2026/05/25 00:59:13
TRF-0005,Dammam-Central,227.26,327.78,60.05,74.49,32.4,NORMAL,A,20260525T005913
TRF-0006,Dammam-Port,228.93,436.09,59.9,99.83,54.9,NORMAL,C,25-05-2026 00:59
TRF-0007,Mecca-Haram,234.92,473.98,60.1,111.35,62.2,NORMAL,A,05/25/2026 00:59:13
TRF-0008,Medina-Central,237.49,188.64,59.83,,64.6,NORMAL,B,25-05-2026 00:59
TRF-0009,Abha-City,223.54,425.82,59.8,95.19,62.8,NORMAL,C,25-05-2026 00:59
TRF-0010,Tabuk-Center,220.39,117.74,60.05,25.95,52.6,NORMAL,B,20260525T005913
TRF-0001,Riyadh-North,220.33,140.23,60.15,30.9,45.8,NORMAL,B,20260525T005913
TRF-0002,Riyadh-East,239.59,102.86,59.83,24.64,38.7,NORMAL,A,05/25/2026 00:59:13
TRF-0003,Jeddah-Main,229.11,330.26,60.15,75.67,49.7,NORMAL,C,2026/05/25 00:59:13
TRF-0004,Jeddah-Industrial,225.23,243.48,60.17,54.84,33.1,NORMAL,A,2026-05-25 00:59:13
TRF-0005,Dammam-Central,234.38,276.44,60.0,64.79,41.0,NORMAL,C,2026-05-25 00:59:13
TRF-0006,Dammam-Port,238.93,281.27,60.0,67.2,43.5,NORMAL,C,05/25/2026 00:59:13
TRF-0007,Mecca-Haram,229.55,459.0,60.01,105.36,48.4,NORMAL,C,25-05-2026 00:59
TRF-0008,Medina-Central,221.03,385.35,60.15,85.17,40.7,NORMAL,C,05/25/2026 00:59:13
TRF-0009,Abha-City,235.8,161.94,59.91,38.19,56.8,NORMAL,B,25-05-2026 00:59
TRF-0010,Tabuk-Center,238.14,164.5,59.92,39.17,61.9,NORMAL,A,05/25/2026 00:59:13
TRF-0001,Riyadh-North,231.38,425.24,60.08,98.39,61.5,NORMAL,A,20260525T005913
TRF-0001,Riyadh-North,231.38,425.24,60.08,98.39,61.5,NORMAL,A,20260525T005913
TRF-0002,Riyadh-East,234.54,118.51,60.16,27.8,31.5,NORMAL,A,20260525T005913
TRF-0003,Jeddah-Main,224.55,475.33,59.9,106.74,47.4,NORMAL,A,25-05-2026 00:59
SENSOR_ERROR_0xFFA2
TRF-0004,Jeddah-Industrial,222.24,230.27,60.05,51.18,59.6,NORMAL,B,05/25/2026 00:59:13
TRF-0005,Dammam-Central,227.23,188.99,59.98,42.94,41.6,NORMAL,A,05/25/2026 00:59:13
TRF-0006,Dammam-Port,230.75,103.99,60.0,24.0,61.8,NORMAL,A,25-05-2026 00:59
TRF-0007,Mecca-Haram,220.14,352.13,59.84,77.52,49.9,NORMAL,B,25-05-2026 00:59
TRF-0008,Medina-Central,225.54,233.68,60.17,52.7,60.5,NORMAL,A,25-05-2026 00:59
TRF-0009,Abha-City,236.44,390.76,59.81,92.39,30.1,NORMAL,A,2026/05/25 00:59:13
TRF-0010,Tabuk-Center,238.49,120.69,59.82,,63.3,NORMAL,A,25-05-2026 00:59
TRF-0001,Riyadh-North,239.8,148.4,60.06,35.59,49.4,NORMAL,C,20260525T005913
TRF-0002,Riyadh-East,228.77,277.97,59.97,63.59,44.4,NORMAL,A,2026-05-25 00:59:13
TRF-0003,Jeddah-Main,233.8,272.19,60.19,63.64,56.8,NORMAL,B,2026/05/25 00:59:13
TRF-0004,Jeddah-Industrial,225.89,394.86,60.19,89.19,53.5,NORMAL,B,20260525T005913
TRF-0005,Dammam-Central,223.79,337.75,60.19,75.59,61.0,NORMAL,B,20260525T005913
TRF-0006,Dammam-Port,220.76,209.69,60.08,46.29,47.6,NORMAL,A,05/25/2026 00:59:13
TRF-0007,Mecca-Haram,230.65,488.13,60.19,112.59,54.1,NORMAL,B,2026/05/25 00:59:13
TRF-0008,Medina-Central,,400.05,60.05,90.09,56.4,NORMAL,B,05/25/2026 00:59:13
TRF-0009,Abha-City,232.49,256.03,59.96,59.52,46.6,NORMAL,C,2026-05-25 00:59:13
TRF-0010,Tabuk-Center,233.04,286.89,60.06,66.86,60.8,NORMAL,A,2026-05-25 00:59:13
